,0
441,1495
442,2226
443,2732
444,15
445,1519
446,431
447,912
448,525
449,1054
450,2598
451,1856
452,904
453,225
454,2504
455,2345
456,1888
457,2255
458,2517
459,410
460,2656
461,753
462,2126
463,2145
464,767
465,55
466,1822
467,2477
468,2310
469,287
470,2115
471,1266
472,1321
473,269
474,888
475,1525
476,1961
477,2456
478,85
479,2432
480,1146
481,2352
482,2699
483,1528
484,1977
485,2276
486,1775
487,1195
488,1974
489,2013
490,2034
491,935
492,1536
493,1635
494,1923
495,2292
496,187
497,1534
498,2403
499,2680
500,313
501,2242
502,1553
503,1686
504,1633
505,1393
506,320
507,1370
508,2643
509,944
510,1664
511,2259
512,1480
513,2305
514,2090
515,656
516,1337
517,1810
518,1568
519,2324
520,2511
521,2100
522,460
523,2369
524,2378
525,130
526,1537
527,2722
528,212
529,1024
530,2393
531,2420
532,2677
533,917
534,1991
535,2770
536,2279
537,1944
538,2583
539,1557
540,2186
541,2146
542,833
543,2347
544,2087
545,2382
546,2507
547,1869
548,2198
549,856
550,1989
551,1867
552,2066
553,101
554,1419
555,259
556,533
557,1394
558,2559
559,1865
560,232
561,2734
562,1748
563,2376
564,2413
565,2622
566,958
567,2544
568,952
569,332
570,1471
571,2012
572,737
573,2466
574,1730
575,23
576,2748
577,941
578,2750
579,2007
580,2268
581,1789
582,2033
583,937
584,2627
585,963
586,1655
587,2333
588,170
589,2155
590,2530
591,2303
592,2290
593,2479
594,2056
595,1185
596,220
597,1828
598,2085
599,2416
600,2400
601,716
602,2135
603,1388
604,2172
605,1619
606,156
607,2526
608,2449
609,1357
610,1904
611,1851
612,2647
613,1501
614,2463
615,305
616,1836
617,475
618,2565
619,1463
620,243
621,476
622,2717
623,544
624,1737
625,2451
626,2576
627,1878
628,346
629,1467
630,711
631,1447
632,2217
633,1111
634,400
635,695
636,2238
637,2044
638,2143
639,1497
640,1863
641,2396
642,2759
643,1934
644,1529
645,1949
646,1268
647,729
648,1392
649,2342
650,2670
651,2142
652,1221
653,1735
654,1824
655,1891
656,1814
657,264
658,2673
659,2233
660,1542
661,1349
662,2617
663,1935
664,1714
665,1654
666,2227
667,1875
668,2533
669,413
670,2473
671,922
672,2711
673,2690
674,192
675,2091
676,2462
677,1665
678,1259
679,2287
680,2297
681,2501
682,2144
683,2073
684,2220
685,2267
686,2653
687,2728
688,1992
689,1752
690,1597
691,1812
692,2545
693,1215
694,2570
695,294
696,2569
697,1684
698,2119
699,948
700,954
701,1206
702,200
703,1853
704,1271
705,1556
706,430
707,603
708,1239
709,2452
710,746
711,282
712,2406
713,629
714,2336
715,1801
716,636
717,2157
718,1937
719,2036
720,1238
721,2158
722,2649
723,2048
724,50
725,583
726,2128
727,2667
728,105
729,1331
730,1366
731,1364
732,2749
733,2240
734,432
735,2272
736,1522
737,2387
738,1939
739,1643
740,2063
741,556
742,2461
743,1807
744,1910
745,69
746,314
747,2481
748,993
749,867
750,300
751,1656
752,342
753,1219
754,795
755,1975
756,1600
757,1861
758,1846
759,2105
760,1151
761,1653
762,102
763,2015
764,2646
765,1738
766,448
767,2032
768,2425
769,550
770,2177
771,1874
772,383
773,1762
774,1908
775,1690
776,1580
777,1129
778,1717
779,129
780,1692
781,1963
782,362
783,1777
784,1449
785,386
786,2307
787,690
788,2751
789,1826
790,231
791,810
792,595
793,1806
794,2264
795,97
796,1615
797,203
798,1588
799,2614
800,18
801,1602
802,1637
803,273
804,2539
805,1842
806,1987
807,482
808,2705
809,2009
810,469
811,1228
812,392
813,1642
814,2059
815,2412
816,2606
817,2429
818,855
819,455
820,1020
821,312
822,2101
823,1603
824,1384
825,344
826,219
827,439
828,2613
829,395
830,2306
831,1429
832,86
833,791
834,2026
835,2257
836,412
837,1410
838,1342
839,663
840,785
841,759
842,2629
843,1479
844,1823
845,1555
846,2518
847,691
848,638
849,1622
850,2548
851,523
852,567
853,1739
854,435
855,1955
856,777
857,31
858,1210
859,1039
860,369
861,2331
862,911
863,88
864,1052
865,1502
866,1950
867,1432
868,2458
869,1902
870,176
871,2771
872,2083
873,2513
874,1954
875,981
876,2521
877,2398
878,1263
879,126
880,658
881,2080
882,2495
883,1288
884,1683
885,2672
886,1356
887,2084
888,2136
889,1606
890,1446
891,473
892,1175
893,2648
894,526
895,1931
896,2471
897,1813
898,1267
899,1765
900,136
901,1414
902,2381
903,1609
904,80
905,2738
906,662
907,897
908,569
909,1373
910,1718
911,2388
912,2664
913,2628
914,1433
915,1434
916,2123
917,1790
918,2423
919,1363
920,575
921,2040
922,1189
923,1283
924,1377
925,458
926,169
927,2394
928,296
929,150
930,2698
931,2149
932,1176
933,2068
934,1926
935,2575
936,1211
937,967
938,1817
939,499
940,1640
941,125
942,8
943,2490
944,1486
945,1873
946,960
947,1770
948,1896
949,1230
950,2571
951,178
952,1062
953,699
954,862
955,128
956,1871
957,2283
958,288
959,760
960,1672
961,123
962,2113
963,1237
964,1632
965,1707
966,1627
967,1235
968,316
969,2535
970,481
971,494
972,2060
973,2590
974,1323
975,2008
976,843
977,2447
978,1114
979,733
980,2096
981,2054
982,2684
983,1397
984,2459
985,58
986,1205
987,1704
988,42
989,1808
990,1680
991,1979
992,730
993,741
994,2512
995,196
996,185
997,1401
998,1571
999,932
1000,2572
1001,1462
1002,2075
1003,1284
1004,1465
1005,2275
1006,1472
1007,463
1008,2762
1009,1581
1010,374
1011,673
1012,1679
1013,1482
1014,2706
1015,894
1016,2355
1017,516
1018,2338
1019,1294
1020,1641
1021,874
1022,849
1023,1986
1024,107
1025,1550
1026,1390
1027,2608
1028,1499
1029,1198
1030,2389
1031,2153
1032,1561
1033,735
1034,2697
1035,1651
1036,1033
1037,798
1038,1023
1039,878
1040,1618
1041,1827
1042,1574
1043,1698
1044,1673
1045,1460
1046,2639
1047,2285
1048,2421
1049,258
1050,83
1051,2582
1052,1957
1053,1305
1054,153
1055,2164
1056,770
1057,1047
1058,1009
1059,1578
1060,330
1061,1630
1062,202
1063,1262
1064,2235
1065,382
1066,2415
1067,428
1068,271
1069,2509
1070,1145
1071,1512
1072,2769
1073,1540
1074,781
1075,667
1076,2752
1077,2626
1078,402
1079,2222
1080,580
1081,1773
1082,2152
1083,846
1084,1818
1085,541
1086,596
1087,1994
1088,2174
1089,936
1090,446
1091,2454
1092,1269
1093,1242
1094,2737
1095,183
1096,1520
1097,957
1098,2209
1099,1916
1100,943
1101,1270
1102,1298
1103,53
1104,896
1105,555
1106,479
1107,1220
1108,365
1109,2086
1110,2367
1111,1382
1112,1107
1113,1691
1114,1186
1115,1493
1116,2270
1117,566
1118,1936
1119,1307
1120,496
1121,2318
1122,2460
1123,71
1124,1750
1125,1076
1126,1312
1127,2525
1128,1097
1129,109
1130,1329
1131,1338
1132,1073
1133,1481
1134,1731
1135,1709
1136,2188
1137,422
1138,509
1139,2211
1140,2742
1141,2139
1142,1533
1143,159
1144,1301
1145,2273
1146,166
1147,1660
1148,2271
1149,1832
1150,1328
1151,1336
1152,112
1153,1043
1154,2657
1155,1562
1156,755
1157,2160
1158,433
1159,2703
1160,1628
1161,1845
1162,1101
1163,100
1164,826
1165,46
1166,1852
1167,938
1168,1389
1169,2265
1170,1715
1171,1624
1172,1376
1173,1469
1174,426
1175,1051
1176,2377
1177,1092
1178,2370
1179,1903
1180,800
1181,2362
1182,1776
1183,1411
1184,1087
1185,1085
1186,953
1187,68
1188,926
1189,6
1190,2431
1191,1598
1192,1668
1193,1458
1194,38
1195,1116
1196,546
1197,2348
1198,2343
1199,292
1200,92
1201,1727
1202,1361
1203,1217
1204,701
1205,1582
1206,1224
1207,39
1208,1791
1209,1516
1210,2587
1211,1741
1212,1165
1213,229
1214,2485
1215,863
1216,763
1217,414
1218,96
1219,2665
1220,2372
1221,1265
1222,146
1223,1177
1224,119
1225,724
1226,165
1227,235
1228,1121
1229,2326
1230,1547
1231,1385
1232,2414
1233,1546
1234,1183
1235,1608
1236,2057
1237,827
1238,2395
1239,1815
1240,1488
1241,1310
1242,2609
1243,1701
1244,77
1245,609
1246,1702
1247,739
1248,503
1249,2302
1250,1322
1251,1371
1252,2424
1253,1930
1254,1590
1255,1907
1256,1160
1257,1193
1258,405
1259,1981
1260,2474
1261,1003
1262,1494
1263,1884
1264,756
1265,1552
1266,2173
1267,983
1268,1721
1269,1564
1270,2566
1271,2019
1272,2231
1273,2341
1274,2433
1275,2524
1276,456
1277,1928
1278,1120
1279,2696
1280,2028
1281,2469
1282,2691
1283,837
1284,28
1285,994
1286,659
1287,358
1288,1753
1289,1060
1290,1182
1291,72
1292,2335
1293,367
1294,643
1295,1302
1296,421
1297,1663
1298,1042
1299,17
1300,1358
1301,1070
1302,1868
1303,1194
1304,337
1305,2441
1306,726
1307,1659
1308,1485
1309,736
1310,33
1311,889
1312,1306
1313,2386
1314,2070
1315,29
1316,1706
1317,977
1318,617
1319,2644
1320,1771
1321,76
1322,1860
1323,2304
1324,2344
1325,783
1326,2457
1327,345
1328,2746
1329,522
1330,468
1331,929
1332,2754
1333,1971
1334,2619
1335,2166
1336,562
1337,163
1338,84
1339,1119
1340,722
1341,1078
1342,1906
1343,326
1344,391
1345,1895
1346,613
1347,2482
1348,1142
1349,2740
1350,1099
1351,1799
1352,1464
1353,1631
1354,1149
1355,2223
1356,1594
1357,887
1358,1905
1359,1403
1360,141
1361,2371
1362,1291
1363,1139
1364,1320
1365,1894
1366,1834
1367,2280
1368,1700
1369,2537
1370,1233
1371,866
1372,1071
1373,2351
1374,2385
1375,40
1376,2636
1377,2563
1378,1929
1379,2594
1380,1952
1381,780
1382,1956
1383,717
1384,1922
1385,2319
1386,1527
1387,198
1388,1413
1389,1314
1390,868
1391,449
1392,1474
1393,2422
1394,186
1395,1978
1396,1784
1397,1295
1398,2448
1399,2078
1400,341
1401,2610
1402,248
1403,1849
1404,1022
1405,1438
1406,1168
1407,1204
1408,1274
1409,1015
1410,918
1411,924
1412,2745
1413,885
1414,478
1415,1835
1416,355
1417,2151
1418,640
1419,528
1420,2652
1421,2486
1422,696
1423,1010
1424,1347
1425,1794
1426,2547
1427,720
1428,1517
1429,210
1430,1649
1431,1645
1432,584
1433,2037
1434,1883
1435,347
1436,744
1437,1045
1438,1505
1439,1524
1440,19
1441,589
1442,1225
1443,2020
1444,1035
1445,1299
1446,2014
1447,1985
1448,2199
1449,1911
1450,1573
1451,472
1452,1359
1453,2453
1454,1017
1455,1612
1456,1137
1457,289
1458,1367
1459,1346
1460,1648
1461,301
1462,973
1463,1218
1464,615
1465,51
1466,2210
1467,74
1468,1173
1469,1490
1470,2600
1471,1596
1472,1431
1473,27
1474,1130
1475,1234
1476,1317
1477,64
1478,1154
1479,1143
1480,1028
1481,710
1482,2427
1483,1747
1484,1395
1485,586
1486,16
1487,845
1488,295
1489,2218
1490,858
1491,2051
1492,221
1493,1549
1494,2736
1495,816
1496,877
1497,1353
1498,2683
1499,1498
1500,1870
1501,82
1502,2468
1503,1897
1504,1503
1505,2708
1506,2662
1507,1657
1508,1820
1509,1282
1510,1014
1511,676
1512,443
1513,1381
1514,1772
1515,971
1516,306
1517,1197
1518,2712
1519,1063
1520,1821
1521,2435
1522,2052
1523,4
1524,1761
1525,32
1526,1780
1527,2494
1528,1560
1529,117
1530,2159
1531,467
1532,222
1533,1113
1534,41
1535,106
1536,1514
1537,1077
1538,2384
1539,766
1540,81
1541,2753
1542,1917
1543,1192
1544,1785
1545,436
1546,1412
1547,338
1548,131
1549,179
1550,1774
1551,1448
1552,1115
1553,842
1554,2058
1555,2679
1556,226
1557,149
1558,2016
1559,1629
1560,1734
1561,668
1562,1586
1563,239
1564,26
1565,1126
1566,406
1567,928
1568,1261
1569,563
1570,442
1571,1662
1572,1241
1573,762
1574,968
1575,1559
1576,1131
1577,1436
1578,1491
1579,2605
1580,1088
1581,903
1582,1674
1583,1803
1584,60
1585,1492
1586,664
1587,599
1588,61
1589,1710
1590,1666
1591,1276
1592,1938
1593,2374
1594,399
1595,1554
1596,1862
1597,2109
1598,1945
1599,1360
1600,2692
1601,180
1602,1335
1603,1947
1604,799
1605,985
1606,1677
1607,1605
1608,1104
1609,1848
1610,1325
1611,1190
1612,1754
1613,1308
1614,1722
1615,978
1616,1013
1617,2437
1618,379
1619,1452
1620,2714
1621,1483
1622,1450
1623,2081
1624,1593
1625,1755
1626,1719
1627,1759
1628,2551
1629,427
1630,99
1631,36
1632,1453
1633,2392
1634,2694
1635,2361
1636,66
1637,1880
1638,501
1639,1932
1640,1487
1641,1881
1642,1712
1643,581
1644,1736
1645,991
1646,2291
1647,1876
1648,1572
1649,1444
1650,2554
1651,2282
1652,1018
1653,1122
1654,1461
1655,1128
1656,311
1657,1644
1658,2721
1659,1200
1660,2676
1661,738
1662,2496
1663,2409
1664,2707
1665,1162
1666,1699
1667,970
1668,127
1669,1098
1670,779
1671,1386
1672,899
1673,547
1674,1404
1675,62
1676,906
1677,108
1678,992
1679,1882
1680,2201
1681,1442
1682,116
1683,1617
1684,661
1685,1079
1686,1334
1687,2709
1688,2237
1689,1246
1690,1378
1691,1646
1692,56
1693,1057
1694,901
1695,2221
1696,1150
1697,2654
1698,1946
1699,1437
1700,2131
1701,1179
1702,1255
1703,1535
1704,908
1705,1004
1706,1209
1707,1787
1708,2702
1709,1424
1710,1066
1711,1152
1712,240
1713,831
1714,1056
1715,2339
1716,2329
1717,2716
1718,2674
1719,1292
1720,979
1721,440
1722,1027
1723,1584
1724,1318
1725,2274
1726,601
1727,841
1728,1723
1729,1105
1730,1006
1731,416
1732,21
1733,1008
1734,2121
1735,2491
1736,1339
1737,1287
1738,1166
1739,1304
1740,1489
1741,1174
1742,1696
1743,806
1744,272
1745,209
1746,2417
1747,1031
1748,1445
1749,2404
1750,1541
1751,2675
1752,2408
1753,1326
1754,959
1755,915
1756,1138
1757,875
1758,1398
1759,121
1760,1767
1761,1019
1762,848
1763,1579
1764,913
1765,1740
1766,1396
1767,2346
1768,1914
1769,1332
1770,1435
1771,775
1772,1604
1773,1199
1774,2741
1775,1924
1776,1091
1777,1161
1778,950
1779,1086
1780,660
1781,1968
1782,1583
1783,1689
1784,672
1785,880
1786,1016
1787,1001
1788,565
1789,115
1790,1133
1791,1350
1792,1484
1793,1080
1794,2011
1795,1459
1796,1720
1797,1134
1798,1369
1799,860
1800,1409
1801,1766
1802,1507
1803,719
1804,2213
1805,1352
1806,255
1807,103
1808,1333
1809,674
1810,1279
1811,1927
1812,2591
1813,747
1814,1029
1815,2730
1816,250
1817,444
1818,2293
1819,1155
1820,942
1821,2047
1822,2321
1823,2061
1824,2266
1825,1742
1826,1319
1827,1229
1828,732
1829,237
1830,1496
1831,1576
1832,375
1833,155
1834,2314
1835,543
1836,2133
1837,823
1838,1607
1839,876
1840,2472
1841,2758
1842,998
1843,1191
1844,984
1845,1136
1846,1406
1847,2248
1848,2693
1849,95
1850,182
1851,1117
1852,2661
1853,1036
1854,2688
1855,996
1856,1855
1857,988
1858,624
1859,1040
1860,1843
1861,2232
1862,1094
1863,1253
1864,1147
1865,1277
1866,1577
1867,2546
1868,114
1869,838
1870,532
1871,1348
1872,1841
1873,1275
1874,1158
1875,1982
1876,870
1877,1601
1878,1443
1879,1059
1880,2612
1881,1169
1882,573
1883,2596
1884,1260
1885,307
1886,98
1887,803
1888,1408
1889,1829
1890,2260
1891,1650
1892,945
1893,797
1894,1226
1895,1372
1896,999
1897,1344
1898,1148
1899,2607
1900,1327
1901,293
1902,281
1903,1587
1904,1068
1905,1745
1906,1311
1907,750
1908,143
1909,2663
1910,921
1911,1026
1912,650
1913,1257
1914,637
1915,1451
1916,1685
1917,542
1918,909
1919,1112
1920,964
1921,965
1922,1208
1923,1634
1924,2104
1925,1315
1926,2225
1927,1125
1928,1340
1929,2380
1930,1159
1931,1212
1932,574
1933,1110
1934,568
1935,1251
1936,1049
1937,1513
1938,1515
1939,1093
1940,1380
1941,869
1942,955
1943,1171
1944,1243
1945,2067
1946,1532
1947,2204
1948,1030
1949,2379
1950,138
1951,678
1952,2567
1953,859
1954,757
1955,1595
1956,774
1957,1157
1958,2337
1959,794
1960,1375
1961,1510
1962,1610
1963,1383
1964,12
1965,2161
1966,949
1967,1379
1968,1103
1969,681
1970,1506
1971,2581
1972,464
1973,1180
1974,2190
1975,2234
1976,1391
1977,1170
1978,614
1979,217
1980,54
1981,824
1982,572
1983,2039
1984,972
1985,1457
1986,1693
1987,919
1988,635
1989,610
1990,2757
1991,745
1992,148
1993,2134
1994,653
1995,592
1996,1840
1997,1135
1998,377
1999,980
2000,1021
2001,1523
2002,1109
2003,1844
2004,1531
2005,871
2006,1278
2007,920
2008,727
2009,851
2010,1012
2011,1468
2012,1163
2013,1751
2014,675
2015,1726
2016,194
2017,588
2018,684
2019,2099
2020,70
2021,815
2022,817
2023,811
2024,160
2025,2122
2026,154
2027,1933
2028,1899
2029,792
2030,1405
2031,715
2032,251
2033,1025
2034,1095
2035,1309
2036,693
2037,1671
2038,1362
2039,2616
2040,857
2041,438
2042,1048
2043,890
2044,764
2045,852
2046,1055
2047,1872
2048,1285
2049,883
2050,2107
2051,1214
2052,1567
2053,158
2054,808
2055,1156
2056,1123
2057,829
2058,1053
2059,956
2060,1222
2061,2200
2062,702
2063,331
2064,1399
2065,1703
2066,606
2067,1387
2068,844
2069,854
2070,1089
2071,840
2072,514
2073,1743
2074,1324
2075,2038
2076,1420
2077,1007
2078,2761
2079,1178
2080,1203
2081,618
2082,598
2083,521
2084,622
2085,233
2086,2112
2087,1415
2088,818
2089,703
2090,1034
2091,796
2092,910
2093,933
2094,2041
2095,893
2096,814
2097,1667
2098,2729
2099,1141
2100,916
2101,776
2102,627
2103,872
2104,709
2105,1201
2106,742
2107,946
2108,1273
2109,914
2110,821
2111,1082
2112,552
2113,459
2114,2171
2115,725
2116,208
2117,2069
2118,529
2119,424
2120,694
2121,216
2122,1793
2123,491
2124,1240
2125,524
2126,1227
2127,2660
2128,454
2129,336
2130,812
2131,549
2132,585
2133,802
2134,642
2135,408
2136,879
2137,1100
2138,498
2139,1207
2140,723
2141,1272
2142,177
2143,773
2144,749
2145,647
2146,359
2147,639
2148,1816
2149,1477
2150,754
2151,587
2152,882
2153,620
2154,630
2155,1475
2156,2181
2157,1652
2158,1300
2159,758
2160,91
2161,508
2162,1144
2163,1526
2164,1575
2165,947
2166,628
2167,317
2168,769
2169,633
2170,1254
2171,67
2172,1811
2173,398
2174,1407
2175,847
2176,2464
2177,594
2178,1428
2179,1454
2180,471
2181,558
2182,553
2183,805
2184,927
2185,834
2186,680
2187,561
2188,743
2189,535
2190,147
2191,407
2192,2219
2193,517
2194,1589
2195,900
2196,1061
2197,786
2198,772
2199,453
2200,712
2201,974
2202,1244
2203,2428
2204,461
2205,1854
2206,830
2207,1280
2208,1440
2209,813
2210,898
2211,884
2212,790
2213,969
2214,616
2215,771
2216,570
2217,502
2218,679
2219,1032
2220,698
2221,708
2222,1418
2223,335
2224,761
2225,2350
2226,1942
2227,1879
2228,864
2229,645
2230,393
2231,1973
2232,423
2233,966
2234,2127
2235,789
2236,452
2237,144
2238,557
2239,1509
2240,892
2241,1802
2242,1965
2243,685
2244,706
2245,782
2246,804
2247,865
2248,2010
2249,718
2250,234
2251,634
2252,692
2253,1264
2254,670
2255,651
2256,809
2257,256
2258,907
2259,590
2260,515
2261,1050
2262,600
2263,623
2264,486
2265,2228
2266,931
2267,819
2268,181
2269,2669
2270,641
2271,1423
2272,545
2273,611
2274,539
2275,631
2276,497
2277,748
2278,671
2279,2498
2280,2747
2281,649
2282,224
2283,2
2284,540
2285,607
2286,873
2287,554
2288,73
2289,551
2290,961
2291,339
2292,559
2293,1313
2294,334
2295,437
2296,2755
2297,44
2298,415
2299,520
2300,477
2301,787
2302,1256
2303,447
2304,1585
2305,752
2306,488
2307,1913
2308,380
2309,87
2310,527
2311,2478
2312,951
2313,832
2314,1920
2315,5
2316,487
2317,1108
2318,411
2319,134
2320,489
2321,394
2322,665
2323,2349
2324,1769
2325,683
2326,626
2327,507
2328,1925
2329,204
2330,646
2331,731
2332,22
2333,579
2334,140
2335,704
2336,278
2337,47
2338,705
2339,139
2340,801
2341,384
2342,962
2343,465
2344,409
2345,593
2346,793
2347,612
2348,315
2349,1639
2350,688
2351,512
2352,990
2353,571
2354,1425
2355,905
2356,470
2357,349
2358,669
2359,343
2360,891
2361,1069
2362,7
2363,483
2364,236
2365,363
2366,403
2367,193
2368,485
2369,825
2370,1072
2371,318
2372,531
2373,1245
2374,197
2375,228
2376,450
2377,111
2378,689
2379,608
2380,1441
2381,381
2382,1216
2383,304
2384,1966
2385,625
2386,604
2387,191
2388,975
2389,682
2390,174
2391,700
2392,982
2393,2645
2394,2239
2395,133
2396,425
2397,697
2398,89
2399,14
2400,474
2401,25
2402,162
2403,279
2404,1972
2405,277
2406,268
2407,1075
2408,352
2409,778
2410,1341
2411,734
2412,373
2413,2175
2414,504
2415,807
2416,417
2417,548
2418,1538
2419,538
2420,511
2421,2488
2422,1090
2423,244
2424,274
2425,1850
2426,385
2427,1247
2428,43
2429,652
2430,396
2431,740
2432,2094
2433,290
2434,518
2435,2615
2436,348
2437,370
2438,319
2439,184
2440,328
2441,976
2442,1565
2443,207
2444,13
2445,206
2446,327
2447,707
2448,2328
2449,828
2450,2470
2451,577
2452,2243
2453,1249
2454,260
2455,324
2456,321
2457,262
2458,441
2459,1768
2460,201
2461,353
2462,161
2463,30
2464,925
2465,152
2466,90
2467,480
2468,462
2469,242
2470,2455
2471,648
2472,930
2473,357
2474,322
2475,78
2476,2262
2477,1941
2478,560
2479,1084
2480,265
2481,419
2482,500
2483,79
2484,1118
2485,1599
2486,576
2487,291
2488,329
2489,420
2490,142
2491,2442
2492,602
2493,252
2494,190
2495,215
2496,151
2497,2147
2498,387
2499,2522
2500,1196
2501,2286
2502,1539
2503,368
2504,2489
2505,1473
2506,1140
2507,302
2508,1000
2509,245
2510,325
2511,48
2512,2197
2513,104
2514,37
2515,1252
2516,1248
2517,1758
2518,2168
2519,188
2520,266
2521,1067
2522,45
2523,1995
2524,52
2525,93
2526,1746
2527,997
2528,94
2529,765
2530,895
2531,2004
2532,1728
2533,2549
2534,113
2535,2053
2536,2568
2537,621
2538,1355
2539,2760
2540,2631
2541,1427
2542,434
2543,1779
2544,2487
2545,2043
2546,1919
2547,2557
2548,1504
2549,35
2550,1058
2551,2148
2552,2542
2553,2281
2554,1096
2555,2506
2556,2359
2557,677
2558,2555
2559,1591
2560,2298
2561,1613
2562,666
2563,940
2564,923
2565,1038
2566,445
2567,1887
2568,1365
2569,1778
2570,2191
2571,1455
2572,2658
2573,397
2574,2017
2575,493
2576,1804
2577,2124
2578,2206
2579,1521
2580,822
2581,2651
2582,728
2583,2411
2584,2725
2585,1830
2586,1999
2587,1102
2588,2110
2589,2241
2590,2192
2591,2000
2592,1951
2593,1909
2594,2756
2595,836
2596,1708
2597,1616
2598,2438
2599,751
2600,820
2601,1988
2602,1847
2603,1831
2604,2510
2605,1781
2606,2154
2607,2666
2608,1422
2609,1290
2610,2710
2611,2687
2612,1046
2613,2195
2614,655
2615,0
2616,1623
2617,1960
2618,1106
2619,1548
2620,1530
2621,2118
2622,451
2623,2589
2624,2229
2625,1857
2626,2097
2627,2269
2628,1764
2629,2074
2630,2731
2631,1625
2632,2003
2633,1074
2634,1797
2635,2592
2636,1345
2637,34
2638,2743
2639,1374
2640,2244
2641,2578
2642,2176
2643,2713
2644,2156
2645,1426
2646,1786
2647,2320
2648,644
2649,2212
2650,2659
2651,2215
2652,686
2653,2258
2654,1997
2655,2579
2656,839
2657,2443
2658,1354
2659,1421
2660,1430
2661,902
