,0
423,910
424,276
425,416
426,767
427,78
428,697
429,750
430,717
431,423
432,801
433,471
434,610
435,680
436,23
437,629
438,40
439,909
440,1002
441,489
442,143
443,326
444,928
445,125
446,550
447,663
448,192
449,187
450,542
451,556
452,919
453,760
454,566
455,729
456,518
457,413
458,289
459,103
460,565
461,268
462,1
463,533
464,46
465,295
466,476
467,506
468,828
469,490
470,383
471,819
472,800
473,641
474,805
475,362
476,934
477,725
478,457
479,359
480,76
481,850
482,392
483,435
484,465
485,444
486,364
487,151
488,422
489,149
490,600
491,563
492,658
493,32
494,325
495,303
496,539
497,138
498,593
499,485
500,622
501,157
502,661
503,715
504,776
505,773
506,524
507,358
508,893
509,511
510,621
511,770
512,912
513,560
514,574
515,738
516,241
517,872
518,633
519,493
520,263
521,866
522,10
523,1001
524,203
525,109
526,538
527,216
528,651
529,854
530,901
531,146
532,895
533,601
534,623
535,576
536,211
537,638
538,75
539,479
540,321
541,711
542,675
543,708
544,920
545,878
546,713
547,118
548,690
549,731
550,1000
551,706
552,92
553,314
554,475
555,214
556,81
557,877
558,454
559,818
560,689
561,337
562,994
563,858
564,535
565,124
566,613
567,791
568,48
569,322
570,705
571,480
572,802
573,237
574,605
575,748
576,253
577,107
578,591
579,202
580,230
581,477
582,286
583,301
584,397
585,440
586,123
587,368
588,443
589,251
590,863
591,294
592,581
593,197
594,6
595,772
596,52
597,902
598,874
599,870
600,737
601,918
602,438
603,415
604,559
605,387
606,271
607,685
608,718
609,960
610,140
611,450
612,177
613,888
614,281
615,261
616,297
617,380
618,231
619,445
620,8
621,344
622,232
623,788
624,897
625,571
626,305
627,672
628,270
629,953
630,736
631,249
632,660
633,965
634,29
635,233
636,505
637,674
638,167
639,183
640,327
641,607
642,844
643,61
644,766
645,207
646,662
647,365
648,226
649,981
650,14
651,133
652,677
653,102
654,37
655,419
656,972
657,188
658,346
659,986
660,63
661,267
662,57
663,532
664,90
665,120
666,148
667,757
668,990
669,117
670,335
671,985
672,7
673,215
674,163
675,178
676,437
677,300
678,626
679,903
680,15
681,424
682,170
683,134
684,31
685,353
686,496
687,16
688,11
689,285
690,200
691,404
692,462
693,318
694,184
695,171
696,968
697,670
698,56
699,244
700,441
701,886
702,222
703,814
704,116
705,699
706,789
707,333
708,643
709,710
710,60
711,137
712,196
713,119
714,989
715,544
716,5
717,691
718,264
719,969
720,248
721,224
722,245
723,217
724,218
725,976
726,639
727,136
728,122
729,334
730,945
731,905
732,682
733,409
734,389
735,35
736,816
737,62
738,44
739,121
740,179
741,948
742,210
743,221
744,49
745,963
746,452
747,790
748,634
749,916
750,302
751,158
752,771
753,567
754,152
755,849
756,962
757,885
758,70
759,745
760,190
761,96
762,126
763,469
764,585
765,1003
766,882
767,813
768,492
769,921
770,343
771,330
772,162
773,987
774,265
775,922
776,857
777,495
778,783
779,367
780,458
781,213
782,889
783,33
784,91
785,810
786,843
787,434
788,491
789,307
790,375
791,929
792,753
793,746
794,724
795,803
796,899
797,594
798,484
799,1004
800,678
801,298
802,608
803,787
804,472
805,688
806,975
807,274
808,306
809,537
810,180
811,394
812,937
813,940
814,111
815,41
816,644
817,350
818,309
819,947
820,927
821,519
822,59
823,166
824,349
825,154
826,384
827,259
828,1005
829,862
830,100
831,12
832,974
833,164
834,376
835,27
836,115
837,206
838,829
839,417
840,83
841,459
842,869
843,17
844,931
845,876
846,804
847,914
848,313
849,851
850,381
851,260
852,47
853,821
854,144
855,646
856,227
857,191
858,743
859,852
860,290
861,635
862,45
863,749
864,66
865,796
866,572
867,665
868,42
869,590
870,174
871,529
872,4
873,39
874,150
875,659
876,799
877,38
878,775
879,0
880,781
881,964
882,840
883,861
884,371
885,865
886,108
887,924
888,896
889,235
890,319
891,952
892,988
893,53
894,734
895,792
896,864
897,205
898,486
899,21
900,3
901,508
902,534
903,514
904,504
905,98
906,373
907,25
908,262
909,112
910,488
911,835
912,555
913,372
914,391
915,9
916,589
917,503
918,99
919,573
920,871
921,449
922,669
923,421
924,340
925,85
926,739
927,266
928,470
929,785
930,354
931,352
932,859
933,564
934,377
935,135
936,446
937,515
938,815
939,160
940,531
941,868
942,236
943,795
944,195
945,487
946,345
947,89
948,497
949,833
950,827
951,336
952,782
953,93
954,664
955,693
956,598
957,370
958,110
959,257
960,911
961,141
962,468
963,442
964,779
965,279
966,466
967,30
968,966
969,360
970,997
971,284
972,223
973,26
974,811
975,432
976,55
977,620
978,834
979,483
980,842
981,824
982,955
983,957
984,611
985,978
986,287
987,809
988,980
989,165
990,280
991,193
992,142
993,51
994,361
995,2
996,105
997,198
998,252
999,172
1000,67
1001,949
1002,971
1003,155
1004,671
1005,683
