,0
0,922
1,316
2,314
3,313
4,312
5,311
6,310
7,309
8,308
9,307
10,306
11,305
12,304
13,303
14,302
15,301
16,300
17,299
18,298
19,297
20,296
21,295
22,294
23,293
24,292
25,291
26,290
27,315
28,317
29,288
30,318
31,343
32,342
33,341
34,340
35,339
36,338
37,337
38,336
39,335
40,334
41,333
42,332
43,331
44,330
45,329
46,328
47,327
48,326
49,325
50,324
51,323
52,322
53,321
54,320
55,319
56,289
57,287
58,230
59,258
60,256
61,255
62,254
63,253
64,252
65,251
66,250
67,249
68,248
69,247
70,246
71,245
72,244
73,243
74,242
75,241
76,240
77,239
78,238
79,237
80,236
81,235
82,234
83,233
84,232
85,257
86,259
87,286
88,260
89,285
90,284
91,283
92,282
93,281
94,280
95,279
96,278
97,277
98,276
99,275
100,274
101,273
102,272
103,271
104,270
105,269
106,268
107,267
108,266
109,265
110,264
111,263
112,262
113,261
114,344
115,345
116,346
117,431
118,429
119,428
120,427
121,426
122,425
123,424
124,423
125,422
126,421
127,420
128,419
129,418
130,417
131,416
132,415
133,414
134,413
135,412
136,411
137,410
138,409
139,408
140,407
141,406
142,405
143,430
144,432
145,347
146,433
147,458
148,457
149,456
150,455
151,454
152,453
153,452
154,451
155,450
156,449
157,448
158,447
159,446
160,445
161,444
162,443
163,442
164,441
165,440
166,439
167,438
168,437
169,436
170,435
171,434
172,404
173,403
174,402
175,401
176,372
177,371
178,370
179,369
180,368
181,367
182,366
183,365
184,364
185,363
186,362
187,361
188,360
189,359
190,358
191,357
192,356
193,355
194,354
195,353
196,352
197,351
198,350
199,349
200,348
201,373
202,374
203,375
204,389
205,400
206,399
207,398
208,397
209,396
210,395
211,394
212,393
213,392
214,391
215,390
216,388
217,376
218,387
219,386
220,385
221,384
222,383
223,382
224,381
225,380
226,379
227,378
228,377
229,231
230,229
231,460
232,85
233,83
234,82
235,81
236,80
237,79
238,78
239,77
240,76
241,75
242,74
243,73
244,72
245,71
246,70
247,69
248,68
249,67
250,66
251,65
252,64
253,63
254,62
255,61
256,60
257,59
258,84
259,86
260,57
261,87
262,112
263,111
264,110
265,109
266,108
267,107
268,106
269,105
270,104
271,103
272,102
273,101
274,100
275,99
276,98
277,97
278,96
279,95
280,94
281,93
282,92
283,91
284,90
285,89
286,88
287,58
288,56
289,228
290,27
291,25
292,24
293,23
294,22
295,21
296,20
297,19
298,18
299,17
300,16
301,15
302,14
303,13
304,12
305,11
306,10
307,9
308,8
309,7
310,6
311,5
312,4
313,3
314,2
315,1
316,26
317,28
318,55
319,29
320,54
321,53
322,52
323,51
324,50
325,49
326,48
327,47
328,46
329,45
330,44
331,43
332,42
333,41
334,40
335,39
336,38
337,37
338,36
339,35
340,34
341,33
342,32
343,31
344,30
345,113
346,114
347,115
348,200
349,198
350,197
351,196
352,195
353,194
354,193
355,192
356,191
357,190
358,189
359,188
360,187
361,186
362,185
363,184
364,183
365,182
366,181
367,180
368,179
369,178
370,177
371,176
372,175
373,174
374,199
375,201
376,116
377,202
378,227
379,226
380,225
381,224
382,223
383,222
384,221
385,220
386,219
387,218
388,217
389,216
390,215
391,214
392,213
393,212
394,211
395,210
396,209
397,208
398,207
399,206
400,205
401,204
402,203
403,173
404,172
405,171
406,170
407,141
408,140
409,139
410,138
411,137
412,136
413,135
414,134
415,133
416,132
417,131
418,130
419,129
420,128
421,127
422,126
423,125
424,124
425,123
426,122
427,121
428,120
429,119
430,118
431,117
432,142
433,143
434,144
435,158
436,169
437,168
438,167
439,166
440,165
441,164
442,163
443,162
444,161
445,160
446,159
447,157
448,145
449,156
450,155
451,154
452,153
453,152
454,151
455,150
456,149
457,148
458,147
459,146
460,459
461,461
462,921
463,778
464,776
465,775
466,774
467,773
468,772
469,771
470,770
471,769
472,768
473,767
474,766
475,765
476,764
477,763
478,762
479,761
480,760
481,759
482,758
483,757
484,756
485,755
486,754
487,753
488,752
489,777
490,779
491,750
492,780
493,805
494,804
495,803
496,802
497,801
498,800
499,799
500,798
501,797
502,796
503,795
504,794
505,793
506,792
507,791
508,790
509,789
510,788
511,787
512,786
513,785
514,784
515,783
516,782
517,781
518,751
519,749
520,692
521,720
522,718
523,717
524,716
525,715
526,714
527,713
528,712
529,711
530,710
531,709
532,708
533,707
534,706
535,705
536,704
537,703
538,702
539,701
540,700
541,699
542,698
543,697
544,696
545,695
546,694
547,719
548,721
549,748
550,722
551,747
552,746
553,745
554,744
555,743
556,742
557,741
558,740
559,739
560,738
561,737
562,736
563,735
564,734
565,733
566,732
567,731
568,730
569,729
570,728
571,727
572,726
573,725
574,724
575,723
576,806
577,807
578,808
579,893
580,891
581,890
582,889
583,888
584,887
585,886
586,885
587,884
588,883
589,882
590,881
591,880
592,879
593,878
594,877
595,876
596,875
597,874
598,873
599,872
600,871
601,870
602,869
603,868
604,867
605,892
606,894
607,809
608,895
609,920
610,919
611,918
612,917
613,916
614,915
615,914
616,913
617,912
618,911
619,910
620,909
621,908
622,907
623,906
624,905
625,904
626,903
627,902
628,901
629,900
630,899
631,898
632,897
633,896
634,866
635,865
636,864
637,863
638,834
639,833
640,832
641,831
642,830
643,829
644,828
645,827
646,826
647,825
648,824
649,823
650,822
651,821
652,820
653,819
654,818
655,817
656,816
657,815
658,814
659,813
660,812
661,811
662,810
663,835
664,836
665,837
666,851
667,862
668,861
669,860
670,859
671,858
672,857
673,856
674,855
675,854
676,853
677,852
678,850
679,838
680,849
681,848
682,847
683,846
684,845
685,844
686,843
687,842
688,841
689,840
690,839
691,693
692,691
693,462
694,547
695,545
696,544
697,543
698,542
699,541
700,540
701,539
702,538
703,537
704,536
705,535
706,534
707,533
708,532
709,531
710,530
711,529
712,528
713,527
714,526
715,525
716,524
717,523
718,522
719,521
720,546
721,548
722,519
723,549
724,574
725,573
726,572
727,571
728,570
729,569
730,568
731,567
732,566
733,565
734,564
735,563
736,562
737,561
738,560
739,559
740,558
741,557
742,556
743,555
744,554
745,553
746,552
747,551
748,550
749,520
750,518
751,690
752,489
753,487
754,486
755,485
756,484
757,483
758,482
759,481
760,480
761,479
762,478
763,477
764,476
765,475
766,474
767,473
768,472
769,471
770,470
771,469
772,468
773,467
774,466
775,465
776,464
777,463
778,488
779,490
780,517
781,491
782,516
783,515
784,514
785,513
786,512
787,511
788,510
789,509
790,508
791,507
792,506
793,505
794,504
795,503
796,502
797,501
798,500
799,499
800,498
801,497
802,496
803,495
804,494
805,493
806,492
807,575
808,576
809,577
810,662
811,660
812,659
813,658
814,657
815,656
816,655
817,654
818,653
819,652
820,651
821,650
822,649
823,648
824,647
825,646
826,645
827,644
828,643
829,642
830,641
831,640
832,639
833,638
834,637
835,636
836,661
837,663
838,578
839,664
840,689
841,688
842,687
843,686
844,685
845,684
846,683
847,682
848,681
849,680
850,679
851,678
852,677
853,676
854,675
855,674
856,673
857,672
858,671
859,670
860,669
861,668
862,667
863,666
864,665
865,635
866,634
867,633
868,632
869,603
870,602
871,601
872,600
873,599
874,598
875,597
876,596
877,595
878,594
879,593
880,592
881,591
882,590
883,589
884,588
885,587
886,586
887,585
888,584
889,583
890,582
891,581
892,580
893,579
894,604
895,605
896,606
897,620
898,631
899,630
900,629
901,628
902,627
903,626
904,625
905,624
906,623
907,622
908,621
909,619
910,607
911,618
912,617
913,616
914,615
915,614
916,613
917,612
918,611
919,610
920,609
921,608
922,0
