,0,1,2,3
23,23,[-1.24307042e+03  3.17353841e+02 -2.09666472e-05  1.98322869e+04],1778,2754.3391804122616
24,24,[-1.58144662e+03  3.23359808e+02 -3.84161327e-05  1.47921392e+06],1901,2751.725828572959
25,25,[-9.27300043e+02  4.00444720e+02 -1.19214082e-04  2.02845279e+04],2142,2754.4303502459497
26,26,[-1.45006062e+03  3.65405079e+02 -7.13798732e-05  2.02845279e+04],1331,2754.1661507397316
27,27,[-1.44911306e+03  3.40377135e+02 -4.60800365e-05  2.02845279e+04],1078,2753.268500219905
28,28,[-1.16368887e+03  3.74415852e+02 -5.47539783e-05  2.02845279e+04],1790,2753.3811260523744
29,29,[-1.42808939e+03  3.43379379e+02 -4.01801239e-05  2.02845279e+04],1274,2751.1606050993605
30,30,[-1.70017607e+03  3.22376284e+02 -4.14850553e-05  2.02845279e+04],2263,2757.357494546804
31,31,[-1.35428228e+03  3.81422819e+02 -7.94266269e-05  2.02845279e+04],928,2757.1208229978174
32,32,[-1.45334207e+03  3.48386823e+02 -5.97817219e-05  2.02845279e+04],1831,2753.0940087513054
33,33,[-1.16274352e+03  3.66406258e+02 -5.56989176e-05  2.02845279e+04],1554,2748.8965892806013
34,34,[-1.42276235e+03  3.85428146e+02 -9.56898762e-05  4.51882206e+04],1490,2753.327514661518
35,35,[-1.54141557e+03  3.80422655e+02 -7.76840276e-05  3.62253949e+04],1498,2756.6742154580406
36,36,[-1.47047918e+03  3.46384227e+02 -5.41711261e-05  2.02971421e+04],2029,2754.7531327472775
37,37,[-8.32729261e+02  3.86428841e+02 -4.26302856e-05  2.02971421e+04],1304,2758.1213988495365
38,38,[-1.18075446e+03  3.63403546e+02 -4.69673534e-05  2.02971421e+04],1749,2758.2448663054215
39,39,[-1.56976761e+03  3.22358195e+02 -3.95436918e-05  2.49326751e+04],1026,2754.594280964333
40,40,[-1.43504359e+03  3.45382674e+02 -4.15354266e-05  2.02985719e+04],2550,2757.401059314603
41,41,[-1.45342273e+03  3.52391289e+02 -4.40674997e-05  2.02985719e+04],2181,2759.3116088971865
42,42,[-1.37752255e+03  3.64404604e+02 -7.29161617e-05  2.02985719e+04],1191,2757.1879808943186
43,43,[-9.12985532e+02  3.91434616e+02 -6.32677848e-05  2.02985719e+04],1389,2756.4469462443717
44,44,[-1.62111109e+03  3.22361646e+02 -2.95624712e-05  2.02985719e+04],1748,2759.373781935927
45,45,[-8.22140239e+02  3.85427899e+02 -7.71765517e-05  2.02985719e+04],2106,2755.7551428794177
46,46,[-1.40836049e+03  3.46384804e+02 -5.61339502e-05  2.02985721e+04],1027,2755.78082499293
47,47,[-1.63610982e+03  3.23362460e+02 -3.86700361e-05  2.02986644e+04],1302,2757.5565688573024
48,48,[-8.43290829e+02  3.88431303e+02 -6.70597384e-05  2.02985719e+04],1261,2754.028178013906
49,49,[-1.25913358e+03  3.80422485e+02 -7.51505613e-05  2.02986358e+04],966,2750.5662631644022
50,50,[-1.34780939e+03  3.76417751e+02 -6.91202580e-05  2.02985719e+04],2043,2754.1983962040295
51,51,[-1.45405037e+03  3.26362253e+02 -3.25115837e-05  2.02985719e+04],1622,2758.4362904826557
52,52,[-8.17670376e+02  3.84426900e+02 -6.02860688e-05  2.02985719e+04],1056,2755.948305242725
53,53,[-1.38979802e+03  3.66405986e+02 -6.87052309e-05  2.02985719e+04],2650,2752.2044335309242
54,54,[-1.49008722e+03  3.53392613e+02 -5.30011874e-05  2.67184726e+04],1889,2755.4058088181787
55,55,[-1.24271692e+03  3.70411039e+02 -4.54002251e-05  2.03005430e+04],2588,2757.6207953023063
56,56,[-1.12931411e+03  3.39376857e+02 -3.11004800e-05  2.03005430e+04],1305,2756.0362882712925
57,57,[-1.25193176e+03  3.67407503e+02 -5.38827347e-05  2.03005430e+04],1984,2754.194170414608
58,58,[-1.38987696e+03  3.31367890e+02 -3.10950525e-05  2.03005430e+04],2504,2748.9150243217337
59,59,[-1.29366034e+03  3.81423619e+02 -7.69020536e-05  2.03012173e+04],1101,2755.7019144538845
60,60,[-1.47310165e+03  3.22358690e+02 -3.12985531e-05  2.03005433e+04],2602,2757.197139469985
61,61,[-1.47022726e+03  3.31367967e+02 -4.08095399e-05  2.03005433e+04],2481,2754.2861491564054
62,62,[-1.48560056e+03  3.22358736e+02 -3.12126172e-05  2.03005433e+04],2493,2749.786918762617
63,63,[-1.30666534e+03  3.67407732e+02 -5.51253977e-05  2.03005433e+04],1819,2758.9283800149565
64,64,[-1.44888189e+03  3.45383596e+02 -5.31511417e-05  2.03005432e+04],2074,2756.291379396398
65,65,[-1.24646902e+03  3.91432983e+02 -7.15750776e-05  2.03005433e+04],2528,2757.665112070475
66,66,[-1.48098911e+03  3.22359045e+02 -3.03719337e-05  2.03005433e+04],1904,2753.100854976467
67,67,[-1.00780110e+03  3.90433529e+02 -6.19660253e-05  2.03005433e+04],2351,2746.157517454563
68,68,[-1.41826351e+03  3.21357273e+02 -2.80617545e-05  2.03005433e+04],1398,2755.7221095169757
69,69,[-1.36334623e+03  3.91434844e+02 -8.55512292e-05  2.06152794e+04],2480,2758.188222943746
70,70,[-1.53206937e+03  3.61397965e+02 -6.38946925e-05  2.03219420e+04],1608,2754.022155779146
71,71,[-1.38744093e+03  3.74415691e+02 -7.13600646e-05  2.03006460e+04],932,2755.862219673823
72,72,[-1.42221053e+03  3.50389178e+02 -5.27402089e-05  2.03006459e+04],1824,2749.8198982600416
73,73,[-9.74539422e+02  3.93436871e+02 -4.84403100e-05  2.03006460e+04],2260,2752.8415886459334
74,74,[-1.43812715e+03  3.64395408e+02 -6.08044727e-05  2.03006460e+04],2091,2749.064525274976
75,75,[-1.25640039e+03  3.86428999e+02 -8.44303560e-05  2.03006460e+04],2112,2755.3936903960634
76,76,[-1.43510421e+03  3.29365695e+02 -3.89134797e-05  2.03006460e+04],2717,2756.4995901458747
77,77,[-1.18467053e+03  3.46384711e+02 -3.85909383e-05  2.03006460e+04],2641,2757.3854612543005
78,78,[-1.42384496e+03  3.49388187e+02 -4.93161944e-05  2.94779935e+04],962,2751.775109410281
79,79,[-8.80166895e+02  3.89432369e+02 -6.16749431e-05  2.03034431e+04],1332,2752.3039120348276
80,80,[-1.36357578e+03  3.75415467e+02 -6.98268981e-05  2.03034431e+04],1060,2755.367777075929
81,81,[-1.45968792e+03  3.40377922e+02 -4.49058412e-05  2.03034431e+04],2475,2758.1867221513276
82,82,[-1.45709565e+03  3.33369946e+02 -4.06747956e-05  2.03034431e+04],1450,2757.5542084016824
83,83,[-1.20859715e+03  3.47385816e+02 -3.91511501e-05  2.03034431e+04],2093,2754.6769453543875
84,84,[-1.17218237e+03  3.45383421e+02 -3.53675134e-05  2.03034431e+04],556,2750.0412350493675
85,85,[-1.28583175e+03  3.22358775e+02 -2.11035250e-05  2.03034431e+04],1235,2756.129261963746
86,86,[-1.22162746e+03  3.59399157e+02 -4.46193357e-05  2.03034431e+04],1141,2758.4162225628793
87,87,[-1.62462681e+03  3.25361168e+02 -3.54558334e-05  2.03034431e+04],2604,2758.5128084349067
88,88,[-1.22144133e+03  3.55394494e+02 -4.16442763e-05  2.03034431e+04],2705,2757.9479727922444
89,89,[-9.32634158e+02  3.91434649e+02 -4.81977225e-05  2.03034431e+04],2609,2754.145355223955
90,90,[-8.91810473e+02  3.93436782e+02 -2.74713964e-05  2.03034431e+04],1517,2754.70425395773
91,91,[-1.58232784e+03  3.22359381e+02 -3.64140130e-05  2.03034431e+04],1571,2757.820759417515
92,92,[-1.18981319e+03  3.47385638e+02 -4.30130493e-05  2.03034431e+04],2424,2758.395151983006
93,93,[-8.15845881e+02  3.82424605e+02 -6.62770859e-05  2.03034431e+04],937,2747.306545138236
94,94,[-8.12988073e+02  3.82424634e+02 -6.42791610e-05  2.03034431e+04],2377,2752.7138858089857
95,95,[-1.51406645e+03  3.22363317e+02 -2.79409676e-05  2.03034431e+04],2730,2758.8713836187144
96,96,[-1.16716982e+03  3.87430314e+02 -6.96377038e-05  2.03034431e+04],1137,2755.133702407559
97,97,[-1.37187240e+03  3.35372269e+02 -4.40957457e-05  2.03034431e+04],1055,2753.346798570369
98,98,[-1.52154536e+03  3.20372839e+02 -3.24337842e-05  2.03034431e+04],1627,2758.2458054072795
99,99,[-1.45929281e+03  3.68408424e+02 -7.07828091e-05  2.03034431e+04],2192,2748.6163202517982
100,100,[-1.19143452e+03  3.50389137e+02 -4.24798717e-05  2.03034431e+04],1585,2754.286581960734
101,101,[-1.35147372e+03  3.41376176e+02 -3.51088678e-05  2.03034431e+04],1841,2758.769339893913
102,102,[-1.23139691e+03  3.53392216e+02 -4.48771228e-05  2.03034431e+04],1352,2759.071744494015
103,103,[-1.10946754e+03  3.41378713e+02 -2.80322719e-05  2.03034431e+04],1613,2757.8798045226836
104,104,[-8.35691557e+02  3.83425704e+02 -5.72837904e-05  2.03034431e+04],1598,2755.550245083655
105,105,[-1.36630964e+03  3.21357340e+02 -2.33707917e-05  2.03034431e+04],1178,2758.353060767849
106,106,[-1.45999291e+03  3.38375746e+02 -5.10143358e-05  2.03034431e+04],2083,2751.0417143728696
107,107,[-1.21042910e+03  3.50388938e+02 -4.09238963e-05  2.03034431e+04],1751,2752.287129210116
108,108,[-1.48603087e+03  3.22359950e+02 -3.18364531e-05  2.03034431e+04],162,2758.127693526738
109,109,[-1.40016244e+03  3.54388597e+02 -5.27508913e-05  2.03034431e+04],1962,2755.0023141049933
110,110,[-1.29966393e+03  3.60400029e+02 -5.84442006e-05  2.03034431e+04],2505,2750.7773635097537
111,111,[-1.65222087e+03  3.23357762e+02 -3.86379490e-05  2.03034431e+04],1265,2743.8687334637716
112,112,[-1.40189254e+03  3.56395376e+02 -5.66528821e-05  2.03034431e+04],1983,2754.39067390081
113,113,[-1.38109542e+03  3.53392624e+02 -5.14216746e-05  3.12600261e+04],1967,2747.2442517624227
114,114,[-1.08072014e+03  3.76417451e+02 -7.64646182e-05  2.03067472e+04],1406,2746.236896977137
115,115,[-1.49947523e+03  3.33369938e+02 -4.46061547e-05  2.03067472e+04],953,2753.310037692725
116,116,[-1.47294747e+03  3.55394194e+02 -5.81858174e-05  2.03067472e+04],1187,2755.4303424381787
117,117,[-1.44002854e+03  3.77419305e+02 -7.10400592e-05  2.03067673e+04],2365,2755.1460477057194
118,118,[-1.25580982e+03  3.69409750e+02 -4.79060952e-05  2.03067472e+04],1104,2752.5982726694815
119,119,[-1.41607379e+03  3.46384334e+02 -3.74356262e-05  2.03067472e+04],2080,2758.3466570140044
120,120,[-1.28600497e+03  3.62402194e+02 -4.62802682e-05  2.03067472e+04],2007,2757.649614078813
121,121,[-1.49646370e+03  3.28364222e+02 -4.27011980e-05  2.03067472e+04],1295,2755.093403885335
122,122,[-1.51673487e+03  3.24360335e+02 -3.14941508e-05  1.39538185e+04],2268,2753.7366081559107
123,123,[-1.38896277e+03  3.18353992e+02 -2.37170381e-05  2.03048366e+04],1133,2760.1800452653442
124,124,[-1.26449765e+03  3.73364835e+02 -5.09352939e-05  2.03154638e+04],1570,2756.4323006700097
125,125,[-1.20657760e+03  3.71412431e+02 -5.93833792e-05  2.03048398e+04],2376,2755.6145523495898
126,126,[-1.22777271e+03  3.44382248e+02 -3.49070846e-05  2.03048398e+04],562,2756.750992843178
127,127,[-1.48502163e+03  3.23364630e+02 -3.26034441e-05  2.03048398e+04],1084,2758.4892350698733
128,128,[-1.46748610e+03  3.47385939e+02 -5.34012449e-05  2.14798614e+04],1353,2755.2051921251973
129,129,[-1.36821698e+03  3.44373249e+02 -3.31985485e-05  2.03051925e+04],1646,2756.1028555460134
130,130,[-1.23764071e+03  3.74415736e+02 -5.54465406e-05  2.03051925e+04],2387,2759.360118432634
131,131,[-1.45176871e+03  3.60398524e+02 -5.17306745e-05  2.03064348e+04],2348,2758.9558828750373
132,132,[-1.30496586e+03  3.89431754e+02 -6.93789009e-05  2.02955910e+04],1623,2746.6490687996848
133,133,[-9.35985344e+02  3.88431334e+02 -5.01579464e-05  2.03051900e+04],2497,2756.356442890239
134,134,[-1.62899963e+03  3.21357798e+02 -3.62697238e-05  2.03052194e+04],1449,2759.3990494638897
135,135,[-1.32623063e+03  3.77418674e+02 -7.07202834e-05  2.03051900e+04],2145,2749.772870890543
136,136,[-1.21989602e+03  3.53392374e+02 -5.89832545e-05  2.03051900e+04],2168,2755.463501513566
137,137,[-1.25876619e+03  3.70411319e+02 -4.97921949e-05  2.03051900e+04],1640,2757.590073336804
138,138,[-1.53390615e+03  3.22358598e+02 -3.14386816e-05  2.03051900e+04],2118,2758.3244647755682
139,139,[-9.57827608e+02  3.89432456e+02 -5.18833800e-05  2.03051900e+04],1360,2757.771375225252
140,140,[-1.63549500e+03  3.23321982e+02 -3.62671802e-05  2.03051900e+04],1549,2756.288551764313
141,141,[-1.17169384e+03  3.42379937e+02 -3.28985835e-05  2.03051900e+04],1990,2757.802366805077
142,142,[-8.70772392e+02  3.87430213e+02 -6.66485645e-05  2.03051900e+04],1653,2758.258588471599
143,143,[-1.52458712e+03  3.22359358e+02 -2.74663741e-05  2.03051900e+04],2146,2758.4537837666994
144,144,[-1.60249796e+03  3.23340500e+02 -3.51115640e-05  2.03051909e+04],840,2756.735097798628
145,145,[-1.28391832e+03  3.67406659e+02 -5.48035456e-05  2.03051900e+04],2640,2758.614316194439
146,146,[-1.42049110e+03  3.33369658e+02 -3.75102624e-05  2.03051900e+04],2673,2755.0565657020175
147,147,[-1.59104295e+03  3.20359136e+02 -3.70298847e-05  2.03051900e+04],1682,2756.6655094950197
148,148,[-1.54193762e+03  3.21358617e+02 -3.03554121e-05  2.03051900e+04],1242,2757.8145335750805
149,149,[-1.46630256e+03  3.30366549e+02 -3.91856188e-05  2.03051900e+04],1668,2757.637515992356
150,150,[-1.22048849e+03  3.48386652e+02 -4.52924393e-05  2.03051900e+04],1099,2754.2706616873984
151,151,[-8.59162941e+02  3.84426871e+02 -6.92393354e-05  2.03051900e+04],2009,2754.5927648542215
152,152,[-8.94727817e+02  3.88431308e+02 -5.11700829e-05  2.03051900e+04],1299,2758.369606838731
153,153,[-1.39340600e+03  3.47370566e+02 -3.50419246e-05  2.03051900e+04],1862,2757.1168379675805
154,154,[-1.55109624e+03  3.21358070e+02 -3.22004944e-05  2.03051900e+04],2167,2752.0509377387525
155,155,[-1.51190556e+03  3.22378006e+02 -3.12917583e-05  2.03051900e+04],1100,2756.8809065833207
156,156,[-1.23005437e+03  3.82424530e+02 -6.06144252e-05  2.03051900e+04],1617,2758.9704273624493
157,157,[-1.30912553e+03  3.69410233e+02 -5.95207200e-05  2.03051900e+04],740,2750.627914057418
158,158,[-1.55654722e+03  3.23361622e+02 -3.42717491e-05  2.03051900e+04],1975,2757.5369449338987
159,159,[-1.40320543e+03  3.52385212e+02 -4.86717020e-05  2.03051900e+04],917,2759.402800480035
160,160,[-1.30446282e+03  3.65405947e+02 -6.69983378e-05  2.42565326e+04],2469,2749.6717231413377
161,161,[-8.98555643e+02  3.87430249e+02 -5.25636796e-05  2.03063650e+04],377,2755.8176894901953
162,162,[-1.66367727e+03  3.21360521e+02 -3.14907910e-05  2.03063650e+04],1065,2760.7101870850183
163,163,[-1.42974319e+03  3.50388862e+02 -5.72938143e-05  2.03063650e+04],2629,2757.320920441045
164,164,[-1.25683231e+03  3.79421303e+02 -8.87828303e-05  2.03063650e+04],2610,2749.8894519536307
165,165,[-1.39424712e+03  3.86429178e+02 -7.69434631e-05  2.03063686e+04],1234,2756.3592460047835
166,166,[-1.39600949e+03  3.67407274e+02 -5.15910444e-05  2.03063650e+04],1243,2758.6578696560873
167,167,[-1.29213449e+03  3.71412229e+02 -6.28318139e-05  2.03063650e+04],2496,2748.668759170647
168,168,[-1.28740022e+03  3.79421351e+02 -7.14277120e-05  2.03063650e+04],806,2753.621065181158
169,169,[-1.21943709e+03  3.50388769e+02 -3.47202205e-05  2.03063650e+04],2628,2759.6906187955237
170,170,[-1.23037361e+03  3.86418777e+02 -6.07518606e-05  2.03063700e+04],1888,2757.7510850675303
171,171,[-1.28131364e+03  3.51390063e+02 -4.48702228e-05  2.03063650e+04],451,2754.29828207684
172,172,[-1.27549695e+03  3.75416343e+02 -6.38190472e-05  2.03063650e+04],350,2754.3717851367287
173,173,[-1.29256019e+03  3.65405648e+02 -4.59399643e-05  2.03063650e+04],1054,2751.676813295707
174,174,[-9.38106370e+02  3.88431186e+02 -5.14755368e-05  2.03063650e+04],1880,2756.048595569379
175,175,[-1.26362736e+03  3.58397954e+02 -4.60819393e-05  2.03063650e+04],1802,2758.0955770561122
176,176,[-1.34802634e+03  3.92435383e+02 -7.92772863e-05  2.03063650e+04],2646,2756.2470279164436
177,177,[-1.57593161e+03  3.30366756e+02 -3.81128272e-05  2.03073627e+04],2063,2755.015346971124
178,178,[-1.21520766e+03  3.54393465e+02 -4.26219549e-05  2.03063653e+04],2642,2757.543295325161
179,179,[-1.46549736e+03  3.29365393e+02 -3.51250280e-05  2.03063653e+04],888,2753.937986881505
180,180,[-1.14154222e+03  3.39376890e+02 -2.22438396e-05  2.03063653e+04],1230,2758.628028420491
181,181,[-1.61101702e+03  3.21358717e+02 -2.94997553e-05  2.03063653e+04],901,2759.0284403177716
182,182,[-1.51162339e+03  3.30366713e+02 -3.90160623e-05  2.03063653e+04],1830,2758.8384085128714
183,183,[-1.35280281e+03  3.92435963e+02 -8.33019530e-05  2.28455953e+04],1930,2756.035740991575
184,184,[-1.34673803e+03  3.54393717e+02 -4.19137538e-05  2.76548033e+04],2423,2752.2402120863453
185,185,[-1.21338942e+03  3.49387945e+02 -4.30367163e-05  2.03092846e+04],2502,2756.799559040558
186,186,[-1.17120995e+03  3.38375715e+02 -2.59975647e-05  2.03092846e+04],478,2748.3145702497477
187,187,[-1.34382442e+03  3.20358009e+02 -2.28331831e-05  2.03092846e+04],1692,2756.411969038369
188,188,[-8.31872562e+02  3.81423518e+02 -5.44564057e-05  2.03092846e+04],1795,2757.8270392929053
189,189,[-1.26820796e+03  3.87429136e+02 -7.73542421e-05  2.03342854e+04],488,2756.488985825918
190,190,[-8.66174795e+02  3.82424650e+02 -5.91891936e-05  2.03092919e+04],1466,2748.495124070681
191,191,[-9.39417998e+02  3.89432409e+02 -4.49989514e-05  2.03092919e+04],715,2754.1085378526477
192,192,[-1.23825838e+03  3.54393622e+02 -5.96536520e-05  2.03092919e+04],1777,2746.360466929611
193,193,[-9.47293459e+02  3.90433549e+02 -5.13367410e-05  2.03092919e+04],2687,2751.734064864024
194,194,[-1.54744623e+03  3.22358897e+02 -3.03417779e-05  2.03092919e+04],2014,2756.4648573334152
195,195,[-1.31759043e+03  3.53392389e+02 -4.60675745e-05  2.03092919e+04],1349,2756.9918950673073
196,196,[-1.19472235e+03  3.89431309e+02 -6.38838906e-05  2.03092919e+04],1296,2743.0965652863806
197,197,[-1.50716790e+03  3.83425996e+02 -8.32266275e-05  2.98953638e+04],759,2755.455972444237
198,198,[-1.44610122e+03  3.20356665e+02 -2.36489428e-05  2.03121114e+04],2580,2760.056426351677
199,199,[-1.29179852e+03  3.70411431e+02 -5.48704951e-05  2.03121113e+04],1719,2756.6550547638503
200,200,[-1.23780625e+03  3.51390363e+02 -4.12884528e-05  2.03121112e+04],1779,2754.6601059709024
201,201,[-9.01122095e+02  3.84426886e+02 -7.04534669e-05  2.03121114e+04],2191,2750.5868955722526
202,202,[-1.40181373e+03  3.22358678e+02 -2.50754102e-05  2.03121114e+04],2598,2757.297533929007
203,203,[-1.37098107e+03  3.58397750e+02 -4.47830766e-05  2.03881316e+04],2653,2756.3189826368216
204,204,[-9.63045309e+02  3.90433409e+02 -4.66095549e-05  2.03121337e+04],1124,2757.0893599516894
205,205,[-1.30967302e+03  3.83423935e+02 -7.21115146e-05  2.03121337e+04],2600,2757.2377681097673
206,206,[-9.07202952e+02  3.87430246e+02 -6.99882276e-05  2.03121337e+04],1587,2753.4891400758415
207,207,[-1.67597086e+03  3.22358210e+02 -3.27564937e-05  3.28751001e+04],2139,2752.4136549729965
208,208,[-1.57412001e+03  3.21362359e+02 -3.02130440e-05  2.03158191e+04],1710,2759.733680595257
209,209,[-1.48609180e+03  3.48385009e+02 -3.78480706e-05  2.03158179e+04],758,2758.972896794671
210,210,[-1.44908160e+03  3.29365648e+02 -2.82136478e-05  2.03158179e+04],1467,2757.45823383166
211,211,[-1.27104363e+03  3.81422363e+02 -7.08003089e-05  2.03158179e+04],2751,2758.806833967501
212,212,[-1.23612169e+03  3.80419683e+02 -7.87494609e-05  2.03155850e+04],1366,2748.615179470647
213,213,[-1.28612912e+03  3.60400107e+02 -6.12086829e-05  2.03158178e+04],1127,2751.6526973776195
214,214,[-1.31041599e+03  3.72412861e+02 -5.79965486e-05  2.03158178e+04],1241,2757.8565813951327
215,215,[-1.35217265e+03  3.89432662e+02 -8.23803770e-05  2.95076053e+04],2337,2756.513754161163
216,216,[-1.57351693e+03  3.25361292e+02 -3.88440405e-05  2.03185070e+04],2255,2755.782492582337
217,217,[-1.54011323e+03  3.22358262e+02 -3.18983726e-05  2.03184345e+04],2286,2755.3308635357976
218,218,[-1.26896983e+03  3.62402163e+02 -4.57734900e-05  2.03185070e+04],957,2753.6545792755187
219,219,[-1.37739264e+03  3.21357262e+02 -2.96104914e-05  2.03185070e+04],938,2754.060794027106
220,220,[-1.23792740e+03  3.65404430e+02 -5.81718748e-05  2.03185070e+04],2313,2752.856180455586
221,221,[-1.44391184e+03  3.65402131e+02 -6.00133632e-05  2.03318137e+04],1202,2753.7068014153665
222,222,[-1.45079865e+03  3.60399939e+02 -4.75873920e-05  2.03185109e+04],1720,2753.3138721423916
223,223,[-1.31502159e+03  3.89426011e+02 -8.00175843e-05  2.03185109e+04],1382,2757.891611091178
224,224,[-9.78941559e+02  3.89432388e+02 -6.67162188e-05  2.03185109e+04],1552,2758.1361653613835
225,225,[-1.33405977e+03  3.70410851e+02 -6.40615238e-05  2.03185109e+04],1605,2757.532072859476
226,226,[-1.46608595e+03  3.32368785e+02 -4.37373860e-05  2.03185109e+04],1128,2756.3339564436415
227,227,[-1.27130327e+03  3.79421339e+02 -6.67148576e-05  2.03185109e+04],2156,2756.232980869895
228,228,[-1.56882233e+03  3.22358203e+02 -2.57639004e-05  3.00823351e+04],1448,2757.764044690792
229,229,[-1.42368715e+03  3.19356124e+02 -2.51452054e-05  2.03213566e+04],1284,2756.113749167845
230,230,[-1.27123536e+03  3.77418430e+02 -5.88420485e-05  2.03213566e+04],1268,2755.4188659514225
231,231,[-1.35435837e+03  3.83425808e+02 -8.56706547e-05  2.03809099e+04],1704,2753.2458747284554
232,232,[-1.24239222e+03  3.61401286e+02 -4.73751810e-05  2.03213740e+04],555,2757.4074087902404
233,233,[-1.42007519e+03  3.85428208e+02 -9.02871172e-05  2.65514931e+04],913,2758.4746106930693
234,234,[-9.91746375e+02  3.87430148e+02 -5.83540259e-05  2.03231872e+04],2556,2750.8749202844774
235,235,[-1.40853987e+03  3.84427073e+02 -8.05093118e-05  2.38322440e+04],2349,2756.026902875139
236,236,[-9.50362325e+02  3.86429142e+02 -4.84630716e-05  2.03242078e+04],1578,2756.4391543035304
237,237,[-1.51252371e+03  3.22358246e+02 -2.91673347e-05  2.03241885e+04],541,2754.5365831584504
238,238,[-1.32679388e+03  3.71412258e+02 -7.37274508e-05  2.03242078e+04],642,2754.2336697538117
239,239,[-1.46831159e+03  3.32369045e+02 -4.25422932e-05  2.03242078e+04],554,2757.8362424115235
240,240,[-1.47710910e+03  3.56395717e+02 -5.64689905e-05  2.03242078e+04],123,2752.6146180664873
241,241,[-1.30664766e+03  3.78419744e+02 -6.86419679e-05  2.03242078e+04],2129,2756.6875497463516
242,242,[-8.94889296e+02  3.84426913e+02 -6.68681785e-05  2.03242078e+04],803,2753.1636209003964
243,243,[-1.35679502e+03  3.44381712e+02 -3.50784886e-05  2.03242078e+04],1756,2751.565331707147
244,244,[-9.20098295e+02  3.85428015e+02 -7.20620660e-05  2.03242078e+04],1138,2754.6881780026165
245,245,[-8.50478284e+02  3.80422403e+02 -6.26540278e-05  2.03242078e+04],473,2756.741512326068
246,246,[-1.33532554e+03  3.63403277e+02 -6.27411801e-05  2.03242078e+04],2368,2752.0323451252025
247,247,[-1.52200132e+03  3.67408168e+02 -6.15278188e-05  2.31954184e+04],1085,2756.4764160706545
248,248,[-1.43709861e+03  3.53391923e+02 -5.31435460e-05  2.03250303e+04],532,2754.465988410475
249,249,[-1.26290698e+03  3.49387750e+02 -3.79035423e-05  2.03250401e+04],1306,2754.957245292524
250,250,[-1.51073576e+03  3.22358529e+02 -2.94931578e-05  2.03250401e+04],1361,2758.9792690210597
251,251,[-1.54925180e+03  3.32368968e+02 -4.46013420e-05  2.03250401e+04],2109,2755.5036755524143
252,252,[-8.68765263e+02  3.81423606e+02 -6.30126217e-05  2.03250401e+04],2206,2758.6684044951644
253,253,[-1.26014865e+03  3.49387926e+02 -4.22560649e-05  2.03250401e+04],446,2751.795643183138
254,254,[-1.29259322e+03  3.86428994e+02 -7.23367396e-05  2.03437909e+04],423,2753.0030784373175
255,255,[-1.49648118e+03  3.51379715e+02 -4.76299681e-05  2.03250455e+04],1373,2758.7417832513675
