,0
511,620
512,63
513,628
514,563
515,615
516,647
517,106
518,163
519,614
520,270
521,600
522,247
523,148
524,649
525,193
526,610
527,659
528,605
529,617
530,44
531,10
532,68
533,653
534,87
535,21
536,691
537,676
538,821
539,132
540,680
541,689
542,8
543,23
544,72
545,182
546,43
547,268
548,95
549,231
550,662
551,177
552,814
553,155
554,681
555,396
556,400
557,280
558,627
559,309
560,552
561,822
562,846
563,279
564,690
565,313
566,358
567,443
568,762
569,316
570,741
571,470
572,387
573,434
574,735
575,392
576,331
577,623
578,547
579,725
580,727
581,360
582,710
583,729
584,374
585,833
586,726
587,698
588,699
589,852
590,830
591,406
592,756
593,863
594,411
595,759
596,380
597,781
598,475
599,716
600,496
601,489
602,312
603,755
604,838
605,465
606,325
607,797
608,414
609,777
610,388
611,753
612,476
613,346
614,713
615,866
616,733
617,448
618,474
619,758
620,347
621,462
622,532
623,782
624,802
625,359
626,287
627,824
628,745
629,752
630,744
631,803
632,786
633,761
634,395
635,708
636,397
637,488
638,748
639,705
640,765
641,352
642,739
643,737
644,394
645,445
646,864
647,734
648,878
649,711
650,341
651,873
652,879
653,455
654,321
655,416
656,379
657,881
658,281
659,324
660,459
661,750
662,696
663,736
664,856
665,880
666,507
667,274
668,278
669,770
670,728
671,611
672,779
673,697
674,583
675,701
676,740
677,439
678,715
679,293
680,776
681,298
682,774
683,349
684,722
685,815
686,764
687,772
688,403
689,629
690,718
691,884
692,660
693,784
694,343
695,724
696,288
697,535
698,839
699,840
700,693
701,468
702,836
703,810
704,812
705,780
706,351
707,767
708,391
709,791
710,378
711,800
712,760
713,334
714,834
715,875
716,813
717,719
718,709
719,408
720,747
721,6
722,742
723,809
724,417
725,832
726,365
727,393
728,861
729,714
730,170
731,294
732,773
733,362
734,364
735,842
736,385
737,766
738,706
739,354
740,282
741,738
742,531
743,413
744,506
745,292
746,868
747,829
748,702
749,754
750,870
751,366
752,519
753,882
754,889
755,452
756,887
757,720
758,732
759,273
760,857
761,872
762,356
763,721
764,421
765,548
766,339
767,695
768,874
769,353
770,730
771,473
772,304
773,424
774,297
775,332
776,717
777,820
778,520
779,275
780,509
781,661
782,420
783,482
784,335
785,841
786,322
787,778
788,707
789,326
790,704
791,723
792,70
793,798
794,808
795,317
796,561
797,501
798,484
799,771
800,860
801,328
802,512
803,712
804,794
805,355
806,757
807,444
808,562
809,525
810,429
811,528
812,855
813,668
814,845
815,306
816,850
817,382
818,790
819,441
820,731
821,603
822,885
823,479
824,526
825,818
826,492
827,342
828,419
829,399
830,656
831,626
832,314
833,624
834,792
835,409
836,367
837,240
838,320
839,319
840,372
841,837
842,389
843,126
844,436
845,500
846,604
847,806
848,643
849,223
850,451
851,518
852,209
853,587
854,327
855,466
856,858
857,265
858,284
859,581
860,199
861,283
862,7
863,157
864,285
865,116
866,369
867,338
868,568
869,609
870,522
871,53
872,486
873,93
874,344
875,576
876,751
877,330
878,192
879,22
880,671
881,703
882,426
883,404
884,572
885,336
886,574
887,637
888,159
889,746
