,0,1,2,3
0,0,[-2.32158309e+03  3.45383955e+02 -2.92002565e-03 -1.31641694e+07],355,959.9235057303564
1,1,[-2.25738506e+03  3.46385282e+02 -2.86121456e-03 -1.31641694e+07],522,967.6673300353025
2,2,[-2.26154045e+03  3.46385097e+02 -3.12950605e-03 -1.31641694e+07],387,969.7057128730505
3,3,[-2.20579109e+03  3.46384976e+02 -2.96530229e-03 -1.31641694e+07],746,968.5712168534653
4,4,[-2.23995086e+03  3.46385008e+02 -3.15883991e-03 -1.31641694e+07],386,969.5312631932394
5,5,[-2.24723421e+03  3.46384953e+02 -3.19632593e-03 -1.31641694e+07],394,969.0094082428757
6,6,[-2.18297990e+03  3.47386279e+02 -2.82151938e-03 -1.31641694e+07],149,968.3727818494582
7,7,[-2.16255233e+03  3.46385161e+02 -2.65588704e-03 -1.31641694e+07],261,966.0877262571153
8,8,[-2.26448740e+03  3.45383969e+02 -2.87326899e-03 -1.31641694e+07],790,962.8232461332702
9,9,[-2.33110994e+03  3.44383274e+02 -2.98076197e-03 -1.31641694e+07],378,964.6431160019306
10,10,[-2.23680873e+03  3.44382756e+02 -3.14176338e-03 -1.31641694e+07],769,967.7795875116434
11,11,[-2.20994408e+03  3.46384943e+02 -2.97105069e-03 -1.31641694e+07],491,968.7209696990894
12,12,[-2.28486163e+03  3.45384343e+02 -3.24381180e-03 -1.31641694e+07],541,968.7166293813503
13,13,[-2.31651862e+03  3.45384118e+02 -3.41630710e-03 -1.31641694e+07],225,968.5243906391897
14,14,[-2.24503561e+03  3.46385142e+02 -3.18431243e-03 -1.31641694e+07],377,969.6276220324329
15,15,[-2.28908640e+03  3.46385550e+02 -3.03515493e-03 -1.31641694e+07],873,969.3730593078214
16,16,[-2.32525439e+03  3.45384445e+02 -3.11185649e-03 -1.31641694e+07],960,968.423476124292
17,17,[-2.15145943e+03  3.47386833e+02 -2.54325824e-03 -1.31641694e+07],354,967.0696440370574
18,18,[-2.23735325e+03  3.46385190e+02 -2.73873408e-03 -1.31641694e+07],67,966.2432259670366
19,19,[-2.30208103e+03  3.44383167e+02 -3.16390177e-03 -1.31641694e+07],449,967.6268075789843
20,20,[-2.19281357e+03  3.46385012e+02 -2.97832514e-03 -1.31641694e+07],768,969.8450754012129
21,21,[-2.32892689e+03  3.45384119e+02 -3.39177591e-03 -1.31641694e+07],395,968.1556663993766
22,22,[-2.22008473e+03  3.46385348e+02 -2.93448849e-03 -1.31641694e+07],186,965.2864527451204
