,0
284,456
285,770
286,679
287,140
288,537
289,739
290,389
291,363
292,224
293,601
294,32
295,586
296,801
297,356
298,646
299,729
300,426
301,680
302,704
303,193
304,706
305,242
306,550
307,97
308,405
309,445
310,504
311,713
312,816
313,723
314,813
315,319
316,600
317,429
318,433
319,557
320,633
321,700
322,95
323,421
324,753
325,543
326,23
327,22
328,20
329,0
330,761
331,514
332,481
333,379
334,31
335,409
336,657
337,612
338,197
339,656
340,693
341,806
342,777
343,15
344,14
345,403
346,435
347,485
348,595
349,437
350,387
351,542
352,33
353,697
354,446
355,686
356,250
357,658
358,230
359,94
360,811
361,129
362,290
363,802
364,179
365,505
366,611
367,457
368,128
369,257
370,124
371,148
372,455
373,628
374,195
375,673
376,40
377,598
378,479
379,444
380,483
381,670
382,525
383,768
384,243
385,87
386,378
387,613
388,749
389,544
390,635
391,341
392,394
393,565
394,365
395,196
396,100
397,55
398,142
399,477
400,313
401,795
402,274
403,597
404,502
405,494
406,623
407,580
408,605
409,222
410,500
411,168
412,402
413,348
414,346
415,382
416,10
417,548
418,694
419,760
420,260
421,261
422,355
423,496
424,383
425,259
426,754
427,291
428,654
429,442
430,81
431,386
432,317
433,431
434,781
435,415
436,226
437,508
438,522
439,610
440,594
441,641
442,792
443,547
444,203
445,188
446,589
447,810
448,786
449,464
450,295
451,217
452,108
453,249
454,515
455,185
456,340
457,701
458,564
459,742
460,304
461,235
462,17
463,141
464,287
465,204
466,327
467,419
468,64
469,794
470,406
471,509
472,75
473,115
474,145
475,685
476,113
477,438
478,118
479,107
480,335
481,215
482,498
483,214
484,3
485,253
486,138
487,632
488,178
489,420
490,400
491,524
492,652
493,264
494,98
495,302
496,552
497,244
498,436
499,309
500,170
501,173
502,689
503,201
504,289
505,642
506,91
507,545
508,588
509,342
510,511
511,131
512,164
513,127
514,671
515,326
516,602
517,96
518,578
519,143
520,769
521,228
522,470
523,102
524,638
525,56
526,422
527,722
528,239
529,288
530,232
531,380
532,251
533,74
534,367
535,375
536,703
537,220
538,189
539,233
540,705
541,554
542,538
543,592
544,581
545,376
546,159
547,428
548,38
549,344
550,273
551,18
552,200
553,370
554,374
555,60
556,284
557,459
558,77
559,752
560,624
561,385
562,221
563,110
564,716
565,84
566,645
567,4
568,65
569,660
570,423
571,79
572,573
573,408
574,106
575,80
576,413
577,814
578,116
579,740
580,167
581,758
582,62
583,171
584,665
585,272
586,175
587,690
588,467
589,513
590,599
591,247
592,458
593,51
594,154
595,688
596,561
597,121
598,278
599,462
600,377
601,275
602,54
603,345
604,177
605,104
606,245
607,741
608,443
609,292
610,559
611,134
612,206
613,219
614,39
615,69
616,85
617,209
618,93
619,744
620,240
621,298
622,119
623,132
624,5
625,150
626,766
627,174
628,48
629,726
630,139
631,58
632,262
633,25
634,29
635,733
636,130
637,495
638,207
639,265
640,176
641,151
642,184
643,49
644,218
645,570
646,353
647,280
648,126
649,252
650,395
651,8
652,192
653,172
654,120
655,282
656,153
657,112
658,27
659,324
660,516
661,507
662,347
663,213
664,210
665,238
666,555
667,66
668,451
669,136
670,392
671,237
672,37
673,57
674,157
675,73
676,779
677,674
678,546
679,72
680,16
681,737
682,180
683,99
684,757
685,301
686,637
687,503
688,328
689,414
690,123
691,366
692,276
693,655
694,650
695,334
696,316
697,583
698,89
699,227
700,449
701,258
702,534
703,137
704,683
705,391
706,809
707,799
708,83
709,796
710,439
711,271
712,471
713,53
714,724
715,562
716,475
717,647
718,357
719,743
720,70
721,631
722,540
723,676
724,698
725,817
726,19
727,719
728,684
729,585
730,644
731,614
732,331
733,791
734,246
735,708
736,398
737,577
738,521
739,469
740,812
741,397
742,780
743,359
744,687
745,425
746,815
747,759
748,653
749,125
750,9
751,662
752,181
753,732
754,699
755,790
756,452
757,338
758,78
759,750
760,212
761,474
762,800
763,517
764,785
765,384
766,575
767,661
768,711
769,528
770,587
771,362
772,568
773,731
774,696
775,709
776,256
777,63
778,745
779,541
780,667
781,621
782,727
783,571
784,501
785,763
786,563
787,390
788,536
789,556
790,466
791,205
792,751
793,76
794,372
795,270
796,651
797,735
798,702
799,305
800,283
801,404
802,117
803,663
804,34
805,194
806,1
807,368
808,122
809,351
810,92
811,86
812,28
813,407
814,162
815,111
816,144
817,182
818,818
