,0,1,2,3
0,0,[-2.23578839e+03  3.59399307e+02 -1.12103828e-04  3.66165157e+04],718,998.9817348214259
1,1,[-2.04126259e+03  3.59399308e+02 -1.21255129e-04  4.45250073e+04],565,999.9130798903082
2,2,[-1.98051385e+03  3.59399279e+02 -1.28025719e-04  2.56214119e+04],429,1000.047089178049
3,3,[-2.23060863e+03  3.59399300e+02 -1.17338598e-04  3.49662345e+04],713,1000.3047403663695
4,4,[-2.14284698e+03  3.59399299e+02 -1.16276000e-04  3.54553032e+04],357,999.9581666140497
5,5,[-2.03076286e+03  3.59399297e+02 -1.14206517e-04  3.83550339e+04],617,1000.2650280225832
6,6,[-1.75301566e+03  3.59399289e+02 -1.33338248e-04  3.63392321e+04],614,999.2709818719222
7,7,[-1.82423206e+03  3.59399265e+02 -1.36168570e-04  8.20838388e+04],569,999.5413752480674
8,8,[-2.07904732e+03  3.59399309e+02 -1.14381310e-04  4.16852332e+04],597,1000.7005108992729
9,9,[-2.27668051e+03  3.59399327e+02 -1.21185478e-04  2.25726888e+05],192,999.1077822612629
10,10,[-1.78646302e+03  3.59399259e+02 -1.27932869e-04  6.79687568e+04],423,997.9244145444416
11,11,[-1.86145031e+03  3.59399313e+02 -1.28150472e-04  8.56197646e+04],628,1000.0202329752957
12,12,[-2.15124199e+03  3.59399309e+02 -1.17292395e-04  3.68854248e+04],751,1000.4751573203476
13,13,[-2.01911339e+03  3.59399311e+02 -1.25855270e-04  4.57855918e+04],422,1000.8052310034067
14,14,[-1.87302529e+03  3.59399300e+02 -1.20868349e-04  3.73608809e+04],184,1000.9184601288466
15,15,[-2.08126334e+03  3.59399305e+02 -1.25984705e-04  4.01284480e+04],396,1000.3787765676842
16,16,[-2.03380773e+03  3.59399323e+02 -1.14007637e-04  9.26574910e+04],719,999.3938758310352
17,17,[-2.13644673e+03  3.59399300e+02 -1.09719547e-04  3.63497310e+04],274,999.3675021361298
18,18,[-2.08389898e+03  3.59399311e+02 -1.13964279e-04  5.12787241e+04],592,999.5093594316595
19,19,[-1.90804362e+03  3.59399287e+02 -1.26147413e-04  6.11083854e+04],328,999.2155870788374
20,20,[-2.04284295e+03  3.59399309e+02 -1.31862574e-04  4.78379259e+04],946,999.7220552149548
21,21,[-2.20666293e+03  3.59399302e+02 -1.19325068e-04  3.48017652e+04],320,999.573455005836
22,22,[-2.05987963e+03  3.59399303e+02 -1.20740698e-04  4.62771010e+04],938,999.7839092339741
23,23,[-1.72159572e+03  3.59399300e+02 -1.27013965e-04  3.89136714e+04],45,999.2748043236533
24,24,[-1.91995108e+03  3.59399290e+02 -1.30626207e-04  4.75212296e+04],773,998.7247779840133
25,25,[-2.23851136e+03  3.59399303e+02 -1.23054806e-04  3.48224119e+04],126,998.0346045627588
26,26,[-2.23622945e+03  3.59400091e+02 -1.06756460e-04  5.89053793e+05],977,998.0914800747499
27,27,[-1.98088505e+03  3.59399322e+02 -1.16517394e-04  1.25153755e+05],239,999.677303550615
28,28,[-1.99423946e+03  3.59399304e+02 -1.25019699e-04  4.61940965e+04],609,999.9224003697757
29,29,[-1.84028130e+03  3.59399299e+02 -1.20979088e-04  3.70826236e+04],956,1000.627428334889
30,30,[-2.22657204e+03  3.59399684e+02 -1.09993993e-04  5.07070932e+05],176,999.1261135576882
31,31,[-2.09500626e+03  3.59399298e+02 -1.18480708e-04  4.01848893e+04],754,999.2196211044131
32,32,[-1.98689654e+03  3.59399300e+02 -1.25569609e-04  4.27893785e+04],769,1000.8887069331374
33,33,[-2.16957255e+03  3.59399298e+02 -1.18690599e-04  3.85695609e+04],365,1000.2337021240678
