,0
459,111
460,90
461,84
462,242
463,499
464,60
465,625
466,741
467,71
468,178
469,552
470,549
471,288
472,717
473,725
474,289
475,3
476,246
477,136
478,887
479,357
480,714
481,257
482,546
483,328
484,414
485,478
486,247
487,261
488,12
489,280
490,335
491,699
492,448
493,426
494,54
495,452
496,48
497,600
498,292
499,637
500,447
501,234
502,276
503,438
504,595
505,575
506,13
507,345
508,307
509,6
510,44
511,583
512,464
513,262
514,361
515,228
516,756
517,140
518,120
519,592
520,310
521,350
522,273
523,491
524,98
525,362
526,14
527,212
528,206
529,264
530,126
531,649
532,467
533,5
534,101
535,455
536,151
537,745
538,903
539,764
540,683
541,16
542,170
543,215
544,113
545,116
546,46
547,95
548,778
549,435
550,83
551,57
552,580
553,892
554,156
555,446
556,437
557,333
558,158
559,218
560,912
561,4
562,604
563,632
564,785
565,65
566,29
567,9
568,368
569,566
570,229
571,433
572,429
573,107
574,638
575,290
576,251
577,77
578,845
579,581
580,586
581,339
582,236
583,119
584,888
585,530
586,37
587,225
588,110
589,259
590,42
591,104
592,88
593,162
594,11
595,91
596,64
597,145
598,783
599,507
600,268
601,210
602,2
603,205
604,325
605,440
606,449
607,346
608,567
609,648
610,923
611,87
612,754
613,96
614,628
615,585
616,0
617,270
618,8
619,82
620,760
621,671
622,329
623,207
624,211
625,256
626,471
627,443
628,172
629,863
630,243
631,41
632,828
633,21
634,86
635,331
636,194
637,777
638,889
639,896
640,404
641,877
642,92
643,584
644,372
645,848
646,316
647,481
648,173
649,166
650,186
651,487
652,385
653,130
654,633
655,81
656,400
657,867
658,388
659,363
660,336
661,402
662,352
663,573
664,17
665,835
666,802
667,876
668,526
669,555
670,768
671,10
672,826
673,99
674,824
675,208
676,801
677,772
678,641
679,548
680,596
681,834
682,781
683,899
684,808
685,836
686,770
687,858
688,53
689,646
690,223
691,146
692,106
693,720
694,436
695,750
696,685
697,565
698,776
699,47
700,150
701,219
702,152
703,659
704,175
705,588
706,108
707,780
708,650
709,624
710,450
711,24
712,359
713,822
714,93
715,755
716,311
717,124
718,493
719,702
720,640
721,431
722,809
723,244
724,698
725,224
726,812
727,645
728,520
729,591
730,594
731,627
732,489
733,302
734,132
735,26
736,742
737,550
738,857
739,245
740,727
741,68
742,67
743,121
744,599
745,855
746,707
747,105
748,620
749,138
750,603
751,816
752,85
753,476
754,306
755,490
756,27
757,713
758,697
759,131
760,492
761,642
762,248
763,690
764,668
765,726
766,305
767,884
768,412
769,602
770,463
771,277
772,505
773,521
774,897
775,902
776,514
777,314
778,249
779,672
780,23
781,15
782,634
783,473
784,558
785,854
786,153
787,298
788,418
789,479
790,814
791,917
792,533
793,474
794,312
795,197
796,774
797,255
798,308
799,51
800,653
801,910
802,700
803,865
804,222
805,278
806,295
807,75
808,513
809,879
810,466
811,724
812,74
813,406
814,797
815,819
816,258
817,199
818,911
819,193
820,167
821,330
822,465
823,695
824,365
825,182
826,908
827,882
828,842
829,451
830,710
831,284
832,164
833,898
834,190
835,371
836,542
837,143
838,811
839,827
840,539
841,399
842,861
843,409
844,241
845,238
846,615
847,176
848,422
849,894
850,544
851,696
852,237
853,881
854,401
855,461
856,394
857,870
858,380
859,657
860,864
861,901
862,803
863,913
864,821
865,230
866,459
867,185
868,850
869,403
870,799
871,921
872,614
873,796
874,914
875,177
876,886
877,851
878,805
879,833
880,832
881,869
882,817
883,852
884,919
885,880
886,849
887,804
888,825
889,793
890,860
891,847
892,792
893,890
894,818
895,807
896,906
897,895
898,904
899,907
900,862
901,853
902,885
903,841
904,905
905,800
906,813
907,891
908,810
909,823
910,918
911,871
912,806
913,798
914,874
915,875
916,831
917,840
918,922
919,839
920,794
921,789
922,791
923,795
