,0,1,2,3
81,81,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],372,1584.190365798291
82,82,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1051,1562.5988449147537
83,83,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],609,1562.5846666918032
84,84,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1323,1569.006017984979
85,85,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],713,1576.8459845345574
86,86,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],363,1581.2824676802375
87,87,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1103,1578.3844314421294
88,88,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1333,1566.3098639582988
89,89,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],600,1557.1172618433538
90,90,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],518,1560.9943402182791
91,91,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],354,1578.791844828014
92,92,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],735,1582.5011659151614
93,93,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],912,1582.3949882451786
94,94,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1178,1565.2069418368612
95,95,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],898,1551.6986670885
96,96,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],225,1574.334685127356
97,97,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],262,1589.516102230138
98,98,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],725,1583.6957162093247
99,99,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1322,1589.3101425439913
100,100,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],382,1586.80988945433
101,101,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1028,1575.2602770836888
102,102,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],799,1581.0011479699594
103,103,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],896,1589.1019172949586
104,104,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1017,1588.3465821069792
105,105,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],311,1589.6068682583443
106,106,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],732,1587.5252333070964
107,107,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],601,1569.9547098483047
108,108,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],346,1576.8870199807354
109,109,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],453,1577.3806965503086
110,110,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],829,1581.9169753043964
111,111,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],604,1588.550106064828
112,112,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],524,1589.7339769717764
113,113,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],915,1590.689781319834
114,114,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1399,1583.4721858578646
115,115,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1389,1574.647883516587
116,116,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],924,1581.1280951617412
117,117,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1317,1573.0030438724305
118,118,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],663,1566.6850486638264
119,119,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],838,1567.8652020808672
120,120,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1045,1583.435356753582
121,121,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],641,1587.9062343029323
122,122,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],690,1583.4898142149227
123,123,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],144,1570.8164911550195
124,124,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],650,1580.6262148082628
125,125,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],542,1580.632279396427
126,126,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],945,1585.5762285019625
127,127,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],471,1584.6867938009273
128,128,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],383,1561.870561659847
129,129,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],875,1580.554709001336
130,130,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1107,1586.331630036975
131,131,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1414,1590.1415166618729
132,132,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],14,1582.5840603722859
133,133,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1332,1568.2306266347935
134,134,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1403,1582.450483141076
135,135,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],885,1587.6408482107797
136,136,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],672,1580.9268098074263
137,137,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1453,1591.2445209389718
138,138,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],30,1582.2838158028223
139,139,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],706,1590.1323116520482
140,140,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1305,1589.4225240287458
141,141,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],894,1586.3974570071073
142,142,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],627,1583.0199428571796
143,143,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],381,1584.2780898677872
144,144,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],737,1590.3097455522602
145,145,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],913,1589.7718694460664
146,146,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],31,1584.1002074864095
147,147,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],131,1581.9557265406681
148,148,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],139,1585.777084381696
149,149,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],762,1588.9297558838268
150,150,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],57,1585.265297260075
151,151,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1174,1591.6470567866609
152,152,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],403,1582.7949693263186
153,153,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],846,1588.00769070622
154,154,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],204,1588.4677184744955
155,155,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1002,1589.066248712127
156,156,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1320,1591.8271783761745
157,157,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1072,1586.9434132235049
158,158,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],511,1577.8706766719154
159,159,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],305,1584.2212940243298
160,160,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1273,1588.186308666598
161,161,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1177,1588.0007279185047
162,162,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],952,1589.6510806602184
163,163,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],476,1587.5814910082559
164,164,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],411,1582.711191443898
165,165,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],359,1584.7520739594333
166,166,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],640,1583.4126214094988
167,167,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1101,1588.527417196642
168,168,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],369,1579.63791460027
169,169,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],353,1571.4220761040144
170,170,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1242,1577.5053456418182
171,171,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],358,1587.3940615320228
