,0
0,1994.257542027925
1,1975.4426479550505
2,1994.0125854316202
3,1984.1653689122518
4,1989.432365715571
5,1989.4910124925855
6,1991.4872572761487
7,1954.4266521886177
8,1964.7174710084753
9,1980.0428685629474
10,1985.5685452023858
11,1979.5247273518619
12,1992.635385586136
13,1994.3168882565278
14,1990.546212175469
15,1992.9244206471028
16,1989.1131779621596
17,1973.500758045655
18,1983.1559939909912
19,1989.3938095664544
20,1981.0272754697214
21,1976.6611245558386
22,1968.9659883366403
23,1990.4391677903016
24,1976.4544030081113
25,1964.917529002804
26,1969.7399231167474
27,1981.6634333629531
28,1991.9062059040461
29,1975.354477836927
30,1986.716500911005
31,1969.224545081034
32,1969.2129363976915
33,1983.5365498810884
34,1991.1744396271754
35,1995.1304263027887
36,1978.5081029149812
37,1964.685168795756
38,1969.2739583411346
39,1974.10154372443
40,1965.0628537005653
41,1897.0779333234702
42,1977.6172463495259
43,1957.1938908345664
44,1991.0991733167282
45,1980.9507127173483
46,1983.1225670255587
47,1817.106091827568
48,1935.9313102930082
49,1846.856453260804
50,1932.5698153697326
51,1824.5137104128705
52,1891.8852429216595
53,1963.3659107070457
54,1953.215740244246
55,1975.5454083091076
56,1963.9875102559783
57,1966.2500951174889
58,1976.4146075460126
59,1978.6587400398098
60,1969.343100119719
61,1982.4207617518973
62,1973.9190300744108
63,1970.5832458928087
64,1974.2767275930119
65,1969.2743312387925
66,1940.5246303568686
67,1952.3261109069272
68,1985.2026883455524
69,1954.5729774553338
70,1975.9557442404505
71,1939.0909917766603
72,1971.8584774872813
73,1990.3031368450702
74,1957.926490661057
75,1978.0684168321231
76,1979.9808897247165
77,1972.0827969971813
78,1971.3730223795249
79,1963.150978510363
80,1973.5858501975713
81,1978.7800757144573
82,1974.5135568665685
83,1961.857864083551
84,1959.4048796691957
85,1963.1190333831016
86,1956.7104659707193
87,1896.8487072799169
88,1980.1469593836516
89,1985.0092501923955
90,1980.1798073169157
91,1991.3397173281385
92,1993.4780254714094
93,1989.6783046760909
94,1980.928410861109
95,1991.6131857277546
96,1993.3879797217637
97,1984.5053227086228
98,1994.402542826908
99,1976.381490415248
100,1976.3619820242022
101,1987.438739295504
