,0
379,750
380,496
381,956
382,74
383,370
384,63
385,223
386,437
387,78
388,558
389,158
390,169
391,951
392,357
393,384
394,401
395,167
396,859
397,148
398,288
399,323
400,417
401,144
402,707
403,203
404,614
405,214
406,891
407,220
408,299
409,378
410,697
411,479
412,528
413,774
414,626
415,719
416,785
417,513
418,408
419,554
420,8
421,797
422,945
423,0
424,668
425,84
426,652
427,975
428,991
429,588
430,870
431,472
432,172
433,550
434,1051
435,888
436,238
437,613
438,415
439,81
440,523
441,776
442,899
443,449
444,733
445,407
446,571
447,477
448,230
449,425
450,807
451,166
452,992
453,606
454,599
455,52
456,703
457,1045
458,686
459,874
460,191
461,957
462,162
463,476
464,650
465,46
466,988
467,813
468,360
469,514
470,1072
471,302
472,1053
473,340
474,21
475,696
476,592
477,781
478,559
479,402
480,675
481,346
482,328
483,184
484,520
485,180
486,195
487,937
488,948
489,955
490,567
491,353
492,418
493,18
494,832
495,221
496,113
497,889
498,595
499,498
500,967
501,1058
502,732
503,877
504,980
505,865
506,620
507,817
508,1017
509,624
510,435
511,700
512,1005
513,704
514,83
515,760
516,741
517,508
518,146
519,482
520,656
521,257
522,301
523,805
524,1024
525,771
526,50
527,38
528,864
529,541
530,422
531,244
532,756
533,898
534,770
535,339
536,762
537,36
538,3
539,623
540,622
541,413
542,506
543,602
544,973
545,433
546,342
547,400
548,905
549,1004
550,115
551,275
552,355
553,609
554,902
555,164
556,577
557,909
558,717
559,403
560,1065
561,560
562,674
563,581
564,1036
565,205
566,406
567,565
568,460
569,1014
570,222
571,903
572,61
573,409
574,710
575,32
576,792
577,101
578,728
579,627
580,747
581,6
582,57
583,470
584,646
585,310
586,831
587,512
588,919
589,809
590,35
591,1035
592,604
593,372
594,245
595,751
596,708
597,578
598,268
599,850
600,1071
601,125
602,752
603,685
604,225
605,502
606,1066
607,971
608,330
609,923
610,711
611,758
612,798
613,179
614,526
615,803
616,690
617,405
618,666
619,743
620,303
621,842
622,533
623,33
624,387
625,1028
626,531
627,534
628,715
629,416
630,1055
631,950
632,737
633,362
634,640
635,161
636,847
637,414
638,306
639,122
640,193
641,351
642,768
643,70
644,933
645,261
646,724
647,890
648,226
649,584
650,893
651,633
652,197
653,131
654,580
655,907
656,1056
657,243
658,359
659,879
660,990
661,999
662,793
663,5
664,863
665,337
666,334
667,43
668,454
669,794
670,885
671,778
672,429
673,738
674,66
675,742
676,382
677,884
678,385
679,920
680,485
681,600
682,488
683,371
684,730
685,630
686,130
687,548
688,962
689,447
690,765
691,389
692,795
693,586
694,249
695,537
696,524
697,111
698,194
699,787
700,573
701,224
702,369
703,828
704,515
705,136
706,309
707,199
708,381
709,79
710,200
711,198
712,124
713,31
714,276
715,103
716,780
717,689
718,10
719,287
720,740
721,663
722,1054
723,39
724,782
725,307
726,974
727,324
728,434
729,336
730,106
731,516
732,29
733,75
734,536
735,712
736,258
737,326
738,682
739,135
740,293
741,348
742,251
743,262
744,269
745,345
746,176
747,272
748,529
749,273
750,290
751,26
752,56
753,352
754,229
755,918
756,946
757,814
758,505
759,60
760,661
761,439
762,358
763,137
764,618
765,7
766,190
767,279
768,1057
769,246
770,170
771,140
772,212
773,377
774,1013
775,119
776,966
777,266
778,981
779,22
780,802
781,232
782,216
783,921
784,464
785,173
786,1063
787,940
788,761
789,676
790,594
791,1067
792,421
793,764
794,553
795,735
796,998
797,995
798,881
799,658
800,629
801,545
802,821
803,149
804,701
805,1008
806,1033
807,393
808,428
809,332
810,300
811,297
812,420
813,202
814,1009
815,88
816,219
817,446
818,442
819,97
820,445
821,671
822,354
823,404
824,450
825,665
826,830
827,493
828,930
829,894
830,895
831,1000
832,989
833,139
834,1018
835,659
836,1074
837,40
838,1052
839,1001
840,1037
841,1022
842,788
843,757
844,827
845,862
846,927
847,857
848,1041
849,849
850,834
851,1070
852,858
853,542
854,954
855,539
856,484
857,745
858,1064
859,641
860,638
861,725
862,744
863,755
864,566
865,386
866,702
867,820
868,1016
869,660
870,69
871,714
872,483
873,530
874,270
875,574
876,647
877,619
878,1043
879,922
880,53
881,816
882,366
883,1031
884,759
885,343
886,25
887,465
888,178
889,510
890,426
891,294
892,812
893,815
894,347
895,678
896,897
897,851
898,388
899,267
900,585
901,753
902,274
903,368
904,441
905,127
906,315
907,155
908,165
909,473
910,9
911,295
912,55
913,285
914,105
915,211
916,237
917,82
918,280
919,928
920,779
921,217
922,621
923,840
924,748
925,491
926,151
927,390
928,361
929,467
930,183
931,34
932,313
933,100
934,187
935,87
936,150
937,80
938,410
939,42
940,45
941,283
942,94
943,154
944,4
945,112
946,129
947,126
948,250
949,64
950,1059
951,213
952,109
953,380
954,811
955,848
956,852
957,913
958,963
959,900
960,841
961,961
962,775
963,590
964,669
965,854
966,720
967,822
968,680
969,662
970,657
971,570
972,1068
973,458
974,635
975,436
976,431
977,603
978,693
979,189
980,325
981,252
982,253
983,791
984,706
985,861
986,1044
987,994
988,912
989,790
990,568
991,958
992,846
993,969
994,936
995,773
996,868
997,941
998,796
999,713
1000,679
1001,569
1002,695
1003,611
1004,664
1005,1032
1006,612
1007,494
1008,726
1009,583
1010,1030
1011,456
1012,943
1013,228
1014,443
1015,373
1016,147
1017,474
1018,873
1019,296
1020,254
1021,637
1022,132
1023,673
1024,394
1025,727
1026,860
1027,1025
1028,968
1029,867
1030,845
1031,344
1032,452
1033,887
1034,949
1035,1039
1036,829
1037,964
1038,597
1039,651
1040,424
1041,935
1042,694
1043,1020
1044,540
1045,564
1046,644
1047,929
1048,709
1049,1015
1050,826
1051,631
1052,596
1053,589
1054,970
1055,926
1056,320
1057,317
1058,239
1059,182
1060,177
1061,356
1062,492
1063,264
1064,844
1065,392
1066,886
1067,824
1068,806
1069,667
1070,601
1071,563
1072,448
1073,463
1074,329
