,0,1,2,3
129,129,[-2.74367637e+03  3.42380741e+02 -5.43530820e-03 -1.31641694e+07],361,964.6701861490509
130,130,[-2.71232116e+03  3.42381309e+02 -5.13008453e-03 -1.31641694e+07],445,964.4999503020293
131,131,[-2.60060069e+03  3.43381684e+02 -4.70202771e-03 -1.31641694e+07],541,964.2492967895585
132,132,[-2.73701408e+03  3.42380491e+02 -5.26102103e-03 -1.31641694e+07],220,963.5502608310057
133,133,[-2.70781217e+03  3.42380832e+02 -4.89102104e-03 -1.31641694e+07],519,962.4647049384209
134,134,[-2.56844331e+03  3.43382305e+02 -4.25839276e-03 -1.31641694e+07],288,961.5204364306827
135,135,[-2.73180685e+03  3.42380446e+02 -4.60279600e-03 -1.31641694e+07],218,961.4349029866027
136,136,[-2.70697381e+03  3.42380800e+02 -4.52183511e-03 -1.31641694e+07],252,962.5359047463279
137,137,[-2.55150594e+03  3.43381811e+02 -4.33652099e-03 -1.31641694e+07],336,963.6246752173928
138,138,[-2.67229085e+03  3.42381092e+02 -5.33693587e-03 -1.31641694e+07],587,963.5740400629406
139,139,[-2.59010720e+03  3.43381647e+02 -4.94355609e-03 -1.31641694e+07],630,963.6779400325457
140,140,[-2.70239451e+03  3.42380491e+02 -5.52664459e-03 -1.31641694e+07],118,964.2933960751066
141,141,[-2.71789841e+03  3.42380554e+02 -5.39410555e-03 -1.31641694e+07],408,964.8763159210952
142,142,[-2.72512763e+03  3.42380947e+02 -5.19555289e-03 -1.31641694e+07],332,964.8920456956859
143,143,[-2.77735708e+03  3.42380563e+02 -5.85289320e-03 -1.31641694e+07],767,964.6244927419806
144,144,[-2.76490881e+03  3.42380903e+02 -5.39849915e-03 -1.31641694e+07],420,964.6921871489836
145,145,[-2.61063284e+03  3.43381734e+02 -4.88711321e-03 -1.31641694e+07],501,963.6103418166348
146,146,[-2.59997661e+03  3.43381995e+02 -4.35188010e-03 -1.31641694e+07],780,963.2332783821123
147,147,[-2.68055727e+03  3.42380589e+02 -4.65983218e-03 -1.31641694e+07],233,963.1251741811825
148,148,[-2.59150671e+03  3.43381565e+02 -4.52551739e-03 -1.31641694e+07],116,963.8256259845668
149,149,[-2.67999030e+03  3.42380541e+02 -4.93067742e-03 -1.31641694e+07],292,963.8829741314456
150,150,[-2.58434279e+03  3.43381572e+02 -4.29602149e-03 -1.31641694e+07],103,963.6854206487881
151,151,[-2.58911318e+03  3.43381617e+02 -4.46730516e-03 -1.31641694e+07],364,963.388332651595
152,152,[-2.55439757e+03  3.43381636e+02 -4.25096924e-03 -1.31641694e+07],427,964.0871805538839
153,153,[-2.71938165e+03  3.42380497e+02 -5.76450865e-03 -1.31641694e+07],117,964.6005090919059
154,154,[-2.38049171e+03  3.44382688e+02 -4.31538302e-03 -1.31641694e+07],606,962.8097946484426
155,155,[-2.54249527e+03  3.43381816e+02 -4.68384641e-03 -1.31641694e+07],624,963.3033064977661
156,156,[-2.77270965e+03  3.42380610e+02 -6.70317442e-03 -1.31641694e+07],468,963.8396669305365
157,157,[-2.75601336e+03  3.42381113e+02 -5.65304956e-03 -1.31641694e+07],753,964.8509407414235
158,158,[-2.72410557e+03  3.42381009e+02 -5.22428841e-03 -1.31641694e+07],765,964.334916239281
159,159,[-2.78106078e+03  3.42380653e+02 -5.79637291e-03 -1.31641694e+07],754,963.7561261202326
160,160,[-2.72769185e+03  3.42380585e+02 -4.68372484e-03 -1.31641694e+07],646,962.9661786791046
161,161,[-2.74185152e+03  3.42380966e+02 -5.47523315e-03 -1.31641694e+07],691,964.0445322723093
162,162,[-2.73867451e+03  3.42380914e+02 -5.49309167e-03 -1.31641694e+07],339,963.7634487079323
163,163,[-2.69355300e+03  3.42380740e+02 -4.35840135e-03 -1.31641694e+07],306,962.8233251667114
164,164,[-2.71110100e+03  3.42380456e+02 -4.42334646e-03 -1.31641694e+07],357,963.780612063564
165,165,[-2.53510407e+03  3.43382034e+02 -4.28608707e-03 -1.31641694e+07],423,963.5228470991048
166,166,[-2.66181058e+03  3.42381002e+02 -5.30179236e-03 -1.31641694e+07],224,963.90641150542
167,167,[-2.56809115e+03  3.43382261e+02 -4.88774398e-03 -1.31641694e+07],621,963.3283446400823
168,168,[-2.56975968e+03  3.43381567e+02 -4.87672649e-03 -1.31641694e+07],755,964.0948545364653
169,169,[-2.67028858e+03  3.42380509e+02 -5.36317491e-03 -1.31641694e+07],740,964.4793057136322
170,170,[-2.76612869e+03  3.42380857e+02 -5.63665862e-03 -1.31641694e+07],414,964.958125610945
171,171,[-2.81097441e+03  3.42380511e+02 -5.80508923e-03 -1.31641694e+07],406,964.2490984459296
172,172,[-2.73041560e+03  3.42381186e+02 -5.12607484e-03 -1.31641694e+07],259,963.038259232493
173,173,[-2.61847517e+03  3.43381708e+02 -4.88793102e-03 -1.31641694e+07],300,963.5534810228493
174,174,[-2.57687713e+03  3.43381653e+02 -4.66905333e-03 -1.31641694e+07],628,963.7711878998847
175,175,[-2.77581263e+03  3.42380538e+02 -5.51481026e-03 -1.31641694e+07],778,963.1765507820768
176,176,[-2.74883736e+03  3.42380670e+02 -5.24356950e-03 -1.31641694e+07],465,963.4243483656973
177,177,[-2.68612636e+03  3.42380445e+02 -5.03729971e-03 -1.31641694e+07],263,963.6236040685563
178,178,[-2.67933153e+03  3.42380638e+02 -5.13630261e-03 -1.31641694e+07],575,963.4414104554306
179,179,[-2.55526565e+03  3.43381740e+02 -5.22422135e-03 -1.31641694e+07],586,962.8028427224499
180,180,[-2.54153382e+03  3.43381848e+02 -4.79861419e-03 -1.31641694e+07],350,962.8337947647275
181,181,[-2.54813154e+03  3.43381596e+02 -4.64965150e-03 -1.31641694e+07],401,964.0322151861903
182,182,[-2.58334301e+03  3.43381910e+02 -4.65443671e-03 -1.31641694e+07],206,965.2073668552898
183,183,[-2.60027623e+03  3.43382024e+02 -4.77289235e-03 -1.31641694e+07],330,964.2315388159975
184,184,[-2.78761535e+03  3.42380567e+02 -6.06532347e-03 -1.31641694e+07],295,963.9585744120088
185,185,[-2.75117588e+03  3.42380574e+02 -5.48705490e-03 -1.31641694e+07],455,964.6062052192605
186,186,[-2.76373533e+03  3.42380595e+02 -5.86072014e-03 -1.31641694e+07],378,964.3787702516117
187,187,[-2.73941959e+03  3.42380762e+02 -4.66366367e-03 -1.31641694e+07],779,963.092210111817
188,188,[-2.72870940e+03  3.42380673e+02 -4.63392403e-03 -1.31641694e+07],144,963.6910605599558
189,189,[-2.68038509e+03  3.42380463e+02 -5.22897875e-03 -1.31641694e+07],102,963.5702180222241
190,190,[-2.68784293e+03  3.42380456e+02 -5.42103526e-03 -1.31641694e+07],494,964.5923670068763
191,191,[-2.42645329e+03  3.44383265e+02 -4.93967967e-03 -1.31641694e+07],651,963.8851242703665
192,192,[-2.38206375e+03  3.44383427e+02 -4.24980901e-03 -1.31641694e+07],593,963.2513455846598
193,193,[-2.37077051e+03  3.44383000e+02 -4.11803641e-03 -1.31641694e+07],342,963.5398276313457
194,194,[-2.40165051e+03  3.44382679e+02 -4.32655240e-03 -1.31641694e+07],537,964.560563051677
195,195,[-2.59852143e+03  3.43381809e+02 -4.56704815e-03 -1.31641694e+07],399,964.6152996300236
196,196,[-2.58346494e+03  3.43381758e+02 -5.83412872e-03 -1.31641694e+07],341,963.8506933382641
197,197,[-2.45556099e+03  3.44382733e+02 -5.04253784e-03 -1.31641694e+07],758,963.8500543623903
198,198,[-2.61680450e+03  3.43381831e+02 -5.15391704e-03 -1.31641694e+07],517,963.2558298015819
199,199,[-2.77607512e+03  3.42380900e+02 -5.18727346e-03 -1.31641694e+07],442,962.1392057609706
200,200,[-2.57924555e+03  3.43381723e+02 -4.53015901e-03 -1.31641694e+07],365,962.4489370410624
201,201,[-2.76023252e+03  3.42380716e+02 -5.39010997e-03 -1.31641694e+07],571,963.6144853530363
202,202,[-2.72352803e+03  3.42380719e+02 -5.44964441e-03 -1.31641694e+07],472,963.7665911922472
203,203,[-2.39960144e+03  3.44383103e+02 -4.34690122e-03 -1.31641694e+07],529,963.844254955915
204,204,[-2.53218641e+03  3.43381947e+02 -4.52486512e-03 -1.31641694e+07],129,963.7846504452865
205,205,[-2.55644522e+03  3.43382473e+02 -4.67616166e-03 -1.31641694e+07],649,963.9735229934117
206,206,[-2.39776839e+03  3.44382858e+02 -4.31878773e-03 -1.31641694e+07],637,964.7149165034832
207,207,[-2.59704874e+03  3.43381609e+02 -4.80745439e-03 -1.31641694e+07],783,965.0585258629292
208,208,[-2.42525042e+03  3.44382763e+02 -4.56095058e-03 -1.31641694e+07],538,964.8266750582839
209,209,[-2.61205673e+03  3.43381875e+02 -5.13173931e-03 -1.31641694e+07],260,964.5744623664311
210,210,[-2.61214736e+03  3.43381618e+02 -4.88343758e-03 -1.31641694e+07],733,964.5527277943773
211,211,[-2.58584818e+03  3.43381643e+02 -4.73187360e-03 -1.31641694e+07],376,964.8080195921673
212,212,[-2.72066112e+03  3.42380772e+02 -4.79507092e-03 -1.31641694e+07],215,963.1043174560818
213,213,[-2.77221838e+03  3.42380425e+02 -5.36330977e-03 -1.31641694e+07],485,962.5376037525364
214,214,[-2.74574107e+03  3.42380568e+02 -5.40256395e-03 -1.31641694e+07],623,963.7983619730877
215,215,[-2.55985611e+03  3.43382084e+02 -4.60010480e-03 -1.31641694e+07],739,964.6500213688876
216,216,[-2.39377857e+03  3.44382827e+02 -4.36756931e-03 -1.31641694e+07],410,964.5343564705746
217,217,[-2.38828425e+03  3.44383014e+02 -4.34845270e-03 -1.31641694e+07],743,964.3974228028272
218,218,[-2.38805989e+03  3.44383153e+02 -4.22766660e-03 -1.31641694e+07],516,964.7781165664277
219,219,[-2.62228386e+03  3.43382220e+02 -4.89406988e-03 -1.31641694e+07],515,964.3128557806881
220,220,[-2.59438560e+03  3.43381583e+02 -4.67118930e-03 -1.31641694e+07],812,964.7845169737127
221,221,[-2.40013938e+03  3.44383514e+02 -4.27308284e-03 -1.31641694e+07],387,964.5748465416109
222,222,[-2.41941274e+03  3.44382729e+02 -4.66833882e-03 -1.31641694e+07],578,964.5512409491877
223,223,[-2.59316740e+03  3.43381678e+02 -4.70110440e-03 -1.31641694e+07],654,965.04347894396
224,224,[-2.61396344e+03  3.43381656e+02 -4.77839345e-03 -1.31641694e+07],570,964.7434005720246
225,225,[-2.37060075e+03  3.44382688e+02 -3.93166989e-03 -1.31641694e+07],432,963.9009695147633
226,226,[-2.36622922e+03  3.44382941e+02 -3.90958049e-03 -1.31641694e+07],143,962.7743297162854
227,227,[-2.70454547e+03  3.42380921e+02 -4.83067877e-03 -1.31641694e+07],405,963.6542650781365
228,228,[-2.55835023e+03  3.43381639e+02 -4.65393719e-03 -1.31641694e+07],744,964.444242000788
229,229,[-2.37556980e+03  3.44382741e+02 -4.28319080e-03 -1.31641694e+07],603,963.7955524433823
230,230,[-2.57437405e+03  3.43381783e+02 -4.77021030e-03 -1.31641694e+07],286,963.9691004581301
231,231,[-2.55057914e+03  3.43381589e+02 -4.59048834e-03 -1.31641694e+07],353,963.5733660996477
232,232,[-2.58468106e+03  3.43381540e+02 -4.76051359e-03 -1.31641694e+07],291,964.389269371848
233,233,[-2.38227852e+03  3.44382654e+02 -4.10504237e-03 -1.31641694e+07],239,964.7656115639028
234,234,[-2.38391775e+03  3.44382689e+02 -4.09551477e-03 -1.31641694e+07],195,964.4009770258627
235,235,[-2.47028606e+03  3.44382991e+02 -5.26185026e-03 -1.31641694e+07],92,964.3352522159596
236,236,[-2.76245807e+03  3.42380786e+02 -5.18108702e-03 -1.31641694e+07],428,963.7616263954915
237,237,[-2.60415188e+03  3.43381578e+02 -4.51207412e-03 -1.31641694e+07],550,963.9452136427068
238,238,[-2.76352119e+03  3.42380745e+02 -5.41479034e-03 -1.31641694e+07],185,964.1387812853144
239,239,[-2.38221597e+03  3.44382934e+02 -4.23394634e-03 -1.31641694e+07],273,964.6154677997837
240,240,[-2.41115594e+03  3.44382952e+02 -4.77851648e-03 -1.31641694e+07],701,964.3693248890546
241,241,[-2.38683326e+03  3.44382871e+02 -4.22240192e-03 -1.31641694e+07],153,963.9401127013537
242,242,[-2.37636335e+03  3.44383379e+02 -4.18370977e-03 -1.31641694e+07],488,964.2282977679096
243,243,[-2.59941468e+03  3.43382416e+02 -4.68525913e-03 -1.31641694e+07],449,964.9366542959374
244,244,[-2.63755973e+03  3.43381940e+02 -5.15323259e-03 -1.31641694e+07],474,964.5354689840848
245,245,[-2.41963021e+03  3.44382786e+02 -4.62506989e-03 -1.31641694e+07],594,965.107245507772
246,246,[-2.41285828e+03  3.44383195e+02 -4.38512636e-03 -1.31641694e+07],707,964.9880007212806
247,247,[-2.62094293e+03  3.43381868e+02 -4.91140087e-03 -1.31641694e+07],761,963.1293340336132
248,248,[-2.58718900e+03  3.43382387e+02 -4.45404327e-03 -1.31641694e+07],190,963.4616304235378
249,249,[-2.71323868e+03  3.42380663e+02 -4.80425321e-03 -1.31641694e+07],438,962.9592744264774
250,250,[-2.56990962e+03  3.43381593e+02 -4.68001753e-03 -1.31641694e+07],327,964.580324349017
251,251,[-2.59847869e+03  3.43381788e+02 -4.91611865e-03 -1.31641694e+07],626,964.26349568752
252,252,[-2.75239076e+03  3.42380641e+02 -5.64349699e-03 -1.31641694e+07],513,964.7758439581046
253,253,[-2.61334946e+03  3.43381735e+02 -5.88879901e-03 -1.31641694e+07],561,964.922060620154
254,254,[-2.38464375e+03  3.44382897e+02 -4.16843194e-03 -1.31641694e+07],433,964.344786900148
255,255,[-2.61349654e+03  3.43381627e+02 -5.16572913e-03 -1.31641694e+07],533,964.3724722603639
256,256,[-2.37490681e+03  3.44383298e+02 -3.97360592e-03 -1.31641694e+07],250,964.1660898920262
257,257,[-2.74815778e+03  3.42381511e+02 -5.27430620e-03 -1.31641694e+07],608,964.3250743641013
258,258,[-2.38090172e+03  3.44383010e+02 -4.21994937e-03 -1.31641694e+07],221,964.5640471878746
