,0
0,1011.5242104333179
1,1008.0301411908755
2,980.1115628101721
3,987.8670816304227
4,1005.3886562241994
5,1017.631394698662
6,1018.1797482283192
7,1018.8321403565914
8,1022.4692375926406
9,1014.0517622589036
10,1015.6701850702433
11,990.4072550144497
12,1012.855689868709
13,1020.0369372504216
14,1015.2410962324134
15,1020.8657776238031
16,1023.2322171075552
17,1022.8797452865821
18,1018.1656668259467
19,1021.6772317199344
20,1022.7485371834672
21,1020.93595154482
22,1024.9845803176572
23,1015.3693933860496
24,1015.5415938953493
25,1023.3251320640028
26,1025.9016635072367
27,1017.5236703137712
28,1020.8690862666444
29,1023.4041959112717
30,1020.1196716878709
31,1022.2291725695138
32,1026.220965274179
33,1020.7512469458479
34,1018.7655776511588
35,1021.6049598580962
36,1022.77692200405
37,1022.0938369504547
38,1018.8204043897298
39,1020.197465405923
40,1025.3735336640805
41,1021.3469768906838
42,1016.2871678847645
43,1014.632891994245
44,1017.2417282938738
45,1018.5572419004951
46,1013.3711250061973
47,1023.7711931668059
48,1015.5046941424383
49,1021.282419996747
50,1026.5483382403795
51,1016.9198840992473
52,1020.3768485274769
53,1017.2697319330864
54,1012.7951174765776
55,1021.5054290716122
56,1016.2585507322916
57,1020.9135887224451
58,1016.6588738613902
59,1021.5022867213379
60,1020.652966648046
61,1021.9675586357133
62,1020.130906760959
63,1019.4103049657011
64,1020.6221900106915
65,1020.2766483446055
66,1022.0695051895381
67,1024.6825456546635
68,1019.6798517768751
69,1024.4853528187527
70,1022.1017391989594
71,1018.135190923614
72,1018.9569028061867
73,1014.9102361791925
74,1021.6144032259992
75,1023.8014214432702
76,1017.0109308095109
77,1023.7617286203676
78,1001.9179893069049
79,988.8603704397112
80,990.2625970751968
81,1015.4801000217451
82,1023.4418803573367
83,1025.0468699121302
84,1021.1959910689017
85,1015.5657918857635
86,1025.6247129293151
87,1017.597526146837
88,1016.2265163661069
89,1006.8949046019727
90,1005.9911086822171
91,1019.6942057031468
92,1001.6813193738294
93,997.9234828577394
94,984.0018295624461
95,1019.2295641256474
96,1003.6981586648203
97,972.2777925730245
98,992.1717911705914
99,980.8156425050132
100,954.3800386953999
101,996.4668878922006
102,1005.1033178477298
103,993.6387681308823
104,998.6712025008641
105,1017.097087156432
106,1018.7500863004109
107,1017.2764510899184
108,1015.1960124059729
109,965.7940942549819
110,1014.7405750450638
111,1020.8605082336136
112,1023.700699970001
113,1019.8065443031811
114,1022.8597107072653
115,1021.7922916338476
116,1024.8326705617112
117,1022.2427629090744
118,1024.2143887066397
119,1022.9292489386187
120,1024.9878762726964
121,1019.9064465473897
122,1022.2053731026316
123,984.4030434332169
124,1025.5217470278487
125,1024.8030982713794
126,1022.9987774939377
127,1021.8871707801832
128,1014.5670588990358
129,1013.0916780856562
130,1021.3690490899335
131,977.5315830302313
132,1023.544907946227
133,1026.124945842163
134,1023.8167040605932
135,1023.2312473943653
136,1021.371482837441
137,1021.7332742014754
138,1022.8330883004318
139,1024.7334295428482
140,1022.6153042842112
141,1025.189046139624
142,1025.648322142903
143,1021.5277813619326
144,1020.9338252926293
145,1024.342953807801
146,1025.2725063133973
147,1022.2882032660515
148,1019.4168343991003
149,1021.811391344537
150,1024.3957405916995
151,994.8643496092327
152,1024.214914338318
153,1024.7364626959816
154,1025.768042418609
155,1025.083951968189
156,1025.6141209952043
157,1023.8643863170934
158,1021.8089406993079
159,1022.683982845035
160,1021.3398562073073
161,1015.9202144293472
162,1020.7746475117478
163,1024.6921427827685
164,1022.637564014849
165,1018.7877718103017
166,1023.9756762479255
167,1022.9154753211101
168,1023.2332823713889
169,1020.9466942463412
170,986.525322332513
171,976.9467706045708
172,1010.0164693110128
173,968.874518307671
174,1012.1983970883545
175,1021.377495343046
176,1015.3883162630253
177,975.3892632724455
178,1019.7194612287099
179,1021.9242316311099
180,1022.8220611215028
181,1025.0653599020768
182,998.8457670841149
183,1024.1101231089872
184,1022.0289487291493
185,1019.2918716908736
186,1023.3486358010156
187,1023.6795921472993
188,1024.626919238127
189,1025.2467683373275
190,1021.6090949517447
191,1021.55019935605
192,1023.2448988424084
193,1022.0674655688599
194,1016.8057684391347
195,1025.6681515842038
196,1025.3053177482197
197,1023.091802645729
198,995.5766410382254
199,1023.9647663219395
200,1023.4554624815183
201,1024.4291036711054
202,1024.4185150390194
203,1019.4152788092642
204,1024.7475787194749
205,1024.38265563129
206,1023.731680856161
207,1021.9604332537299
208,1022.9528455893068
209,1023.4706817987272
210,1025.3784165928737
211,1024.0194521281453
212,1021.9307811709691
213,1019.9443066586954
214,1023.4586007354587
215,1020.6592605122554
216,1019.9476843185734
217,1024.956993416434
218,1023.1165188284529
219,1013.7388438100168
220,1022.7432575663582
221,1024.9213435068227
222,1021.5302776438767
223,1022.4721723037811
224,1021.9770929031612
225,1021.859325112309
226,1019.6080512888899
227,1021.8977597734557
228,1016.4134789443218
229,1023.752634840482
230,1020.4558255672158
231,1024.16483216827
232,1023.3881801248117
233,1021.624500751459
234,1021.7007327342574
235,1020.502834650464
236,1023.8262131752939
237,1020.2811479789345
238,1023.9304475155584
239,1024.6844131132282
240,1023.0467991971514
241,1019.5727695042683
242,1004.529724601243
243,988.1221724845061
244,1013.6509648405278
245,1014.9870138590779
246,1017.8244151092179
247,1019.4167794867284
248,1023.4837046721526
249,1022.5008350585073
250,1017.5345817080095
251,1010.873698273489
252,1020.8077632791139
253,984.886502822486
254,1020.7247249939757
255,1021.4128684377234
256,1020.732034665086
257,1025.6246062704722
258,1021.275587997333
259,1021.6984401597176
260,1025.0837059603632
261,1015.082688299634
262,1023.3849241025649
263,1021.7302079927426
264,1020.1402706707564
265,1009.3329310363159
266,1002.7288530365948
267,1013.4035769494953
268,1016.7580620433257
269,1020.0423737368269
270,1021.4088370040897
271,1016.8895541167064
272,1022.0361283590313
273,1023.8990236332156
274,1021.2801678646158
275,1019.9976874435226
276,1022.9112086964888
277,1020.9182765629853
278,1022.9351248834173
279,1020.3435669702138
280,1021.9603830170176
281,1020.7853519691013
282,1017.3215494137237
283,1016.0766880242992
284,1012.3899682542104
285,1020.7927783874512
286,1007.0887624003698
287,1021.597682038075
288,1018.0916999223117
289,1023.608294998321
290,1019.7135996870112
291,1020.5776433225606
292,1022.3950343309128
293,1020.7090445125125
294,1022.4542491885675
295,1015.1252825643649
296,1022.9391373119339
297,1018.6018512708614
298,1022.541485211572
299,1021.1085196501635
300,1016.3852520200821
301,1015.8765012188175
302,1024.2810926330076
303,1021.3012805247597
304,1020.8325832801146
305,1019.9573165330308
306,1002.350855806272
307,1020.5578598105473
308,1021.3926765073114
309,1018.7359847832887
310,1021.846930168816
311,1022.2074137166458
312,1022.7908162991123
313,1019.1567381997536
314,1022.1873370594393
315,1024.7203208370938
316,1021.0107117256408
317,1018.8024998087403
318,1023.0068229755364
319,1023.2320266665265
320,1020.7025166157122
321,1023.4293212766182
322,1015.7510262650657
323,1019.6122160730515
324,1021.3887500419154
325,1019.1711998853838
326,1019.7669199194308
327,1020.1516704729667
328,1022.0847257359084
329,1022.4770532256316
330,1018.2842671920903
331,1018.9249756668389
332,1023.1627449173816
333,1021.832674561057
334,1023.6958068417848
335,1020.9623279345084
336,1020.9055667293351
337,1018.5846807319151
338,1024.3535001948032
339,1022.0897014526997
340,1017.0780258004127
341,1016.225544434144
342,1021.0981123165775
343,1012.9495295295619
344,997.0365861514321
345,1021.2988769154957
346,1021.580360078733
347,1010.762601647267
348,1017.113055102592
349,1018.7044875121032
350,1015.051168121053
351,1007.6530811946095
352,990.1596139776187
353,1015.5861403677543
354,1008.2810524748398
355,1015.9604538366777
356,1021.0855401186548
357,1018.2633441050777
358,1018.1916756017281
359,1019.7421467457775
360,1016.0701647189624
361,1020.2409920199365
362,1012.9881291022323
363,1015.3709106753707
364,1023.5974644294773
365,1019.7780011309668
366,1020.2716399257029
367,1022.2256928016867
368,1022.9754066318374
369,1020.173830680208
370,1018.2628051125121
371,1020.3991456384921
372,1024.2170343540354
373,1020.4059574284453
374,1017.6332156838281
375,1022.1519826047523
376,1008.9445220568728
377,1017.0823968197284
378,1023.4168790486755
379,1019.5470209441777
380,1016.2615906619106
381,1019.7504318300558
382,1015.7349877622931
383,1018.4342682456285
384,1018.6090363692705
385,1018.835559590222
386,1022.9123305520828
387,1017.7925743751117
388,1013.0946697453193
389,1023.3627788593749
390,1019.4671511909193
391,1020.3207063529471
392,1019.7270703683565
393,1019.7482920323997
394,1020.1518633036135
395,1019.5116899277696
396,1017.3176192017177
397,1021.2509288694253
398,1021.9314310973457
399,1014.9797557216731
400,1017.1764082983166
401,1021.9074259791252
402,1021.080422222456
403,1020.9081593775974
404,1020.7740943497374
405,1021.8543317862998
406,1016.1375993033398
407,1021.1654491887818
408,1020.9689461800762
409,1018.6080443695903
410,1018.7942906818369
411,1018.8419032530712
412,1021.9626330409516
413,1017.7380278485498
414,1020.529945576379
415,1018.4814699996806
416,1022.5095552086543
417,1019.2098137862935
418,1016.452281220548
419,1022.1960349425107
420,1020.7023813235048
421,1017.5958116245819
422,1023.3105583996653
423,1019.8181574778475
424,1019.6720594308622
425,1015.409395341069
426,1019.5897582796883
427,1022.0124327907116
428,1019.7771326422605
429,1020.3532456314182
430,1020.7832363731416
431,1021.6995085627274
432,1017.1863470901521
433,1019.2624358583438
434,1001.8578053614176
435,1014.1631757072586
436,1018.9944174578859
437,1022.0760064152511
438,1021.2740592397648
439,1021.381081584729
440,1017.0006024958715
441,1015.9277702094288
442,1017.2097985598763
443,1004.3160913005976
444,1020.5469990395075
445,1020.1632732765531
446,1017.9360085824654
447,1021.079981218249
448,1018.5011854177037
449,1017.2588645718243
450,1021.3986956412195
451,1019.8809257666313
452,1004.6825050483724
453,1004.5541309021187
454,997.6941244016909
455,1013.4557655734794
456,1015.1478770006105
457,995.839806021043
458,1009.0612894892336
459,1012.7019785302496
460,1017.7015403548385
461,1008.3528063708866
462,997.3609128269383
463,983.7202097833111
464,986.1780779917509
465,1000.1552368459842
466,1013.9792973601818
467,1019.1431412948714
468,1011.0805718330876
469,1019.8913613159511
470,1020.3218898019676
471,1005.8594514946739
472,1017.1236615775236
473,1008.6244021850155
474,1009.829474225459
475,1014.7668588504272
476,1012.6129284486416
477,1015.1318057062153
478,991.2948222248084
479,978.3351465543661
480,993.6468610622372
481,1010.2328730121902
482,1002.2992334927183
483,1016.318797567796
484,1012.1779839286692
485,1009.1169298543266
486,1023.5807527651217
487,988.0034710379077
488,993.1908837995355
489,1015.5317013030827
490,1016.4417137072835
491,1018.7330238379374
492,1011.8554018767423
493,1010.206173923401
494,1018.7758208208774
495,1015.9826727548788
496,1013.9735827142938
497,1018.6568284081721
498,1018.4782511183471
499,1012.8983005342371
500,1019.5435897307319
501,1018.8103323455816
502,1018.2557880464113
503,1008.0118057977606
504,1020.8646781346296
505,1011.8136190858622
506,1010.2603745692179
507,1019.5718679620309
508,1019.5632205476198
509,1016.4705191979497
510,1020.2024766247539
511,1018.4597800373224
512,1013.2436460350394
513,1020.2187343088767
514,1018.4074223296329
515,1011.9499529316887
516,1018.9354168398431
517,1007.0477141154565
518,1014.6445518115546
519,1020.1355672656231
520,1015.770966438243
521,1017.8738628439119
522,1015.3753100932786
523,1018.9766291970701
524,1019.2058013908993
525,1019.9666956515726
526,1013.8098880584008
527,1019.9940051961022
528,1017.6144342732242
529,1014.873719910407
530,1017.7239290833236
531,1015.1649748355878
532,1012.7088911004338
533,1020.9317362463802
534,1014.6526049604388
535,1014.9599801968221
536,1014.6902483468361
537,1018.9635631661038
538,1008.4576162159399
539,1017.7907164252953
540,1013.8034802972091
541,1013.5848151026693
542,1019.5307814598265
543,1019.0040306921939
544,1018.1276332118789
545,1016.5874252587623
546,1017.5257803083408
547,1018.2968555194915
548,1012.3226619748117
549,1015.4940903130031
550,1015.9042616798488
551,1015.6092005129248
552,1017.5400788184104
553,1014.3949096002415
554,1016.1091306399884
555,1010.6825426327052
556,1010.3256219632761
557,1019.276123158031
558,1009.425293407186
559,1015.9418262880132
560,1012.5254486135478
561,1016.1776270206911
562,1015.6369754928144
563,1018.5649689144261
564,1016.5887019112552
565,1014.6768903564938
566,1017.6150090051237
567,1016.5073483876281
568,1015.9103693885429
569,1018.4962926359985
570,1012.8154307870419
571,1018.5647687172119
572,1017.8890395376081
573,1014.664702225905
574,1020.7099431090832
575,1020.0045735040417
576,1013.1191690909415
577,1020.9331376712196
578,1016.2091729227635
579,1017.4281164604929
580,1018.0843488780441
581,1015.7154948367491
582,1010.974927042932
583,1011.2964550666136
584,1011.9817556456405
585,1019.4779135183655
586,1020.7318177783751
587,1010.4202162282063
588,1013.0896465247478
589,1019.9508227174441
590,1021.2808091159051
591,1013.9844324557855
592,1019.0394314229125
593,1017.3242421250085
594,1013.4790527596585
595,1018.1596577298811
596,1014.6884487864955
597,1010.0543751384758
598,1017.6941831798076
599,1014.5685187368251
600,1000.9533177904998
601,1018.3158335733384
602,1009.3052380149051
603,1012.5802948073228
604,1017.7514388675568
605,1015.074639238501
606,1011.3125443065285
607,1013.1619322681445
608,1016.0146315440227
609,1009.1584561761347
610,1017.3000198289711
611,1014.3766037477928
612,1008.8445578443037
613,1013.7728889031207
614,1016.9314838224345
615,1011.4870813168717
616,1021.0080676957964
617,1018.0962013462246
618,991.1299488036833
619,1017.0580616075734
620,968.4765442774915
621,1011.8219648997774
622,1019.5429216089033
623,1017.2313242970287
624,1008.7208989692807
625,1019.6183088568143
626,1006.8655661351872
627,994.208552708878
628,1007.921264083066
629,985.9096067684594
630,1012.2566006087164
631,1019.5680215993923
632,1014.1885633257616
633,1002.6110289199534
634,1019.9389272578305
635,1001.9614545796625
636,1013.4764006137906
637,1019.3323365989805
638,1019.7936201516709
639,1010.7992724831402
640,1011.5606527533845
641,1020.3275079298658
642,1006.6895084447405
643,1015.4792848171868
644,1017.7546922665223
645,1013.5427160056296
646,1016.6707031389307
647,1013.030627399692
648,1005.0657679689022
649,1008.8217301502134
650,1015.9651895285712
651,1015.7975046269789
652,1020.3252178889595
653,1017.6736998468905
654,991.8910444691572
655,945.779614657177
656,978.5727669518636
657,977.1072283523433
658,1005.4169373644519
659,1011.9782595218485
660,1011.9597686729379
661,1017.1223924778261
662,1002.2274615519608
663,1011.585669635776
664,1019.3028376472092
665,969.8470175564416
666,1012.3857522491169
667,1018.7363047022172
668,1020.6688594397319
669,1010.0364861970088
670,957.4837431209892
671,1019.9522401019022
672,1018.2838270750594
673,1018.5664763193079
674,1017.1867219082177
675,1013.2908599818234
676,1018.6468673195516
677,1021.6694116974247
678,968.7511960000487
679,1017.5990019118443
680,1018.9248021995182
681,1017.5742462365333
682,1017.6382072820332
683,1019.389597821855
684,1018.730713490545
685,1013.7884910422872
686,1001.0973908272474
687,1012.8184080136768
688,1019.7803507253732
689,1018.799759047146
690,1017.7423521675315
691,997.7811195604568
692,1011.800556615244
693,1019.5527530120764
694,1012.6380744316331
695,1016.0298300704325
696,1016.6745275035415
697,1013.2448909584863
698,1016.7213030954583
699,1015.4215685819623
700,1013.7356152147363
701,1009.6020491048828
702,1018.8689279330716
703,1014.9766704747024
704,1013.9667333119721
705,1011.801373283631
706,1016.5332588648361
707,1012.5911590137148
708,1018.8597586635324
709,1017.639351251537
710,1018.3720495337473
711,1017.9608558419744
712,1013.7256729842936
713,1017.1756762238555
714,1009.58013469472
715,1009.7706183418662
716,1012.5926242691936
717,1013.308076226242
718,1005.0350875703554
719,1016.686165339981
720,1016.0471891891088
721,1015.438350417806
722,1018.103413514562
723,1008.6281781805144
724,1018.6278812132314
725,1018.1487036610868
726,1008.041636588952
727,1017.9981120288334
728,1018.1412718189855
729,1013.8028990468028
730,1016.0666587081582
731,1016.3621524217891
732,1008.0122740101286
733,1014.2033392221645
734,1017.416796194937
735,1011.3721750527163
736,1015.9506937727075
737,1018.4569769835732
738,1004.3836634285409
739,1018.2347338928283
740,1009.3467313797095
741,1009.403521413043
742,1017.1655359561091
743,1010.2074008461053
744,1009.5994007331499
745,1018.468088440155
746,970.6295513222946
747,1013.3828294959951
748,1020.5286377391934
749,1019.4181490106654
750,1013.3071832268946
751,1014.577175160832
752,1017.8800574884399
753,1016.1520015192466
754,1019.2595867100218
755,1015.7899451792632
756,1002.4297815759147
757,1013.5859998142301
758,1016.90248086611
759,1012.1723750235652
760,1019.3885037629375
761,1018.4615886512486
762,1015.2704252930681
763,1017.2820599611741
764,1017.3564438860938
765,1009.1999756211908
766,1002.1666775382604
767,1006.53043043757
768,1007.4971698735486
769,1013.4735524595129
770,1019.0678878679861
771,1015.0868744722704
772,978.0561371288737
773,942.8895744004669
774,982.5529578733468
775,975.4093113890048
776,920.9217645800164
777,984.7404811641337
778,1004.9003960356088
779,1011.011627303443
780,1008.7627264708585
781,1012.3952042812442
782,1016.4576185502681
783,1009.9953339978504
784,992.4720564708507
785,1011.9658401114651
786,1016.5634439074018
787,1013.8200583685942
788,1016.1996958365497
789,1010.3741098032755
790,1008.8775689713542
791,1020.9136000648468
792,1016.6448822094105
793,995.8083592730471
794,1014.003949093851
795,1021.2330838256088
796,1003.4780243109901
797,1016.3844410072695
798,1014.5728223084894
799,1011.1304760679216
800,1019.4490262184437
801,1014.9498788049898
802,1009.4409036420484
803,1016.0312041664391
804,1008.6532504730977
805,1008.7825785797442
806,1018.1913828968914
807,1018.5550098578503
808,1009.2666933750618
809,1016.2998164008391
810,1019.1748601618441
811,1009.4027387118615
812,1015.9188467471175
813,1014.9038085455946
814,1013.9195103942186
815,1013.3912732172258
816,1019.6453462302676
817,1011.6552942206299
818,1018.7230394302533
819,1016.0972799334331
820,1010.776753521008
821,1010.4154159312254
822,1012.3160686184943
823,1011.7055905602173
824,1015.8898930772162
825,1016.7616302970283
826,1002.0804587148691
827,1013.6324235653186
828,1019.9520916615232
829,1016.5206898243482
830,1015.8078381296896
831,1003.6637186790332
832,1005.0514458601261
833,1012.3760433539342
834,1012.6946931646806
835,1009.0059033697954
836,1015.6116327308213
837,1013.0959773253636
838,1005.6411649255242
839,1016.3917759325022
840,1011.1084069687114
841,1011.5788239449279
842,1011.5961276525325
843,1010.4339405286319
844,1010.085186445758
845,966.0532557482687
846,985.4633618468202
847,1009.4085505044155
848,1009.5091155880128
849,1011.8194461138766
850,1008.2115676972277
851,1017.0085470533546
852,1014.8924551638285
853,1013.5993501103998
854,1019.7462609944494
855,1010.9694315572445
856,1013.9838104788571
857,1015.7186350704396
858,1016.3305574863241
859,1017.1368233726553
860,1010.6437419040248
861,1013.4827940756558
862,1012.5551435365383
863,1014.9002039102947
864,1008.3850811832649
865,964.3691378427958
866,1003.188884679812
867,986.9917309848938
868,995.406950567651
869,1003.8096867877725
870,1013.6352082549739
871,1016.755837825294
872,1018.2868629967589
873,1012.3086764435319
874,1018.4635218264832
875,1007.9045284442682
876,1009.2720567402613
877,1018.8080117010006
878,1013.9772219690561
879,1009.8213954405285
880,1016.8942842279799
881,1011.1365648607941
882,1014.359591385709
883,1009.5890622421824
884,1018.3495116799984
885,1018.8014719674559
886,1016.2821052449813
887,1014.6068209670199
888,1016.0995607185466
889,1015.4629775201654
890,1019.7523932225249
891,988.4428573096429
892,981.3343030552604
893,1012.5298099947619
894,1003.5353115909606
895,1014.3242830311424
896,1011.4917803447629
897,1008.4370813647269
898,1012.9300751130241
899,1014.0438288216424
900,1013.6492988433638
901,1015.3628643061254
902,1005.0870929224077
903,1016.4291250674103
