,0
540,804
541,150
542,820
543,787
544,41
545,794
546,841
547,549
548,923
549,717
550,315
551,214
552,296
553,357
554,443
555,481
556,299
557,930
558,586
559,862
560,444
561,779
562,895
563,201
564,475
565,260
566,629
567,800
568,636
569,733
570,390
571,479
572,239
573,605
574,439
575,406
576,537
577,154
578,317
579,844
580,233
581,271
582,383
583,813
584,425
585,259
586,975
587,287
588,775
589,458
590,620
591,69
592,419
593,476
594,887
595,213
596,618
597,528
598,314
599,873
600,225
601,560
602,624
603,467
604,805
605,918
606,755
607,714
608,858
609,497
610,897
611,170
612,176
613,200
614,626
615,336
616,622
617,826
618,603
619,739
620,67
621,742
622,145
623,6
624,339
625,489
626,414
627,878
628,438
629,899
630,370
631,865
632,107
633,254
634,346
635,735
636,428
637,456
638,361
639,651
640,706
641,868
642,48
643,777
644,710
645,722
646,257
647,302
648,665
649,554
650,957
651,847
652,925
653,274
654,680
655,595
656,669
657,851
658,60
659,320
660,372
661,212
662,42
663,267
664,234
665,523
666,228
667,732
668,417
669,168
670,962
671,83
672,891
673,566
674,208
675,266
676,637
677,281
678,640
679,20
680,569
681,141
682,908
683,491
684,600
685,404
686,822
687,738
688,641
689,316
690,102
691,906
692,258
693,514
694,424
695,697
696,113
697,148
698,623
699,529
700,249
701,142
702,388
703,139
704,297
705,416
706,389
707,656
708,144
709,305
710,295
711,970
712,633
713,480
714,293
715,135
716,457
717,405
718,179
719,432
720,848
721,363
722,499
723,764
724,534
725,125
726,935
727,379
728,782
729,286
730,433
731,483
732,504
733,721
734,638
735,173
736,879
737,551
738,366
739,506
740,747
741,369
742,367
743,378
744,510
745,279
746,3
747,84
748,821
749,675
750,700
751,853
752,791
753,880
754,157
755,854
756,642
757,188
758,11
759,606
760,94
761,944
762,786
763,411
764,229
765,36
766,785
767,303
768,578
769,585
770,773
771,839
772,613
773,796
774,29
775,195
776,86
777,26
778,961
779,319
780,685
781,360
782,169
783,441
784,211
785,312
786,422
787,751
788,838
789,705
790,977
791,364
792,22
793,464
794,66
795,133
796,517
797,240
798,61
799,75
800,917
801,842
802,59
803,156
804,215
805,92
806,122
807,183
808,190
809,103
810,809
811,193
812,621
813,488
814,45
815,181
816,819
817,365
818,493
819,10
820,833
821,18
822,264
823,199
824,823
825,4
826,165
827,116
828,455
829,567
830,664
831,247
832,53
833,237
834,591
835,14
836,202
837,203
838,40
839,46
840,112
841,146
842,5
843,272
844,437
845,238
846,371
847,230
848,62
849,109
850,341
851,126
852,741
853,37
854,100
855,632
856,650
857,35
858,130
859,77
860,72
861,1
862,614
863,890
864,556
865,39
866,2
867,158
868,24
869,219
870,8
871,577
872,162
873,28
874,147
875,691
876,127
877,108
878,265
879,261
880,118
881,110
882,58
883,38
884,740
885,197
886,134
887,76
888,70
889,663
890,55
891,27
892,750
893,163
894,832
895,63
896,99
897,243
898,205
899,960
900,50
901,57
902,969
903,617
904,227
905,318
906,12
907,131
908,32
909,15
910,649
911,74
912,515
913,280
914,31
915,56
916,96
917,793
918,729
919,164
920,19
921,273
922,166
923,611
924,78
925,119
926,781
927,71
928,68
929,143
930,73
931,136
932,30
933,153
934,132
935,121
936,13
937,90
938,137
939,380
940,81
941,51
942,0
943,97
944,101
945,82
946,33
947,16
948,91
949,25
950,64
951,65
952,21
953,310
954,88
955,9
956,117
957,246
958,52
959,34
960,245
961,47
962,138
963,817
964,89
965,129
966,87
967,80
968,23
969,98
970,85
971,737
972,881
973,696
974,877
975,940
976,421
977,677
