,0,1,2,3
0,0,[ 1.77767363e+03  2.98331766e+02 -1.29334635e-02 -1.31641694e+07],544,882.3530105852494
1,1,[ 2.95136505e+03  2.96329728e+02 -6.63736098e-03 -1.31641694e+07],343,887.0670942443578
2,2,[ 3.05133216e+03  2.96329488e+02 -7.48996696e-03 -1.31641694e+07],409,882.8052779931337
3,3,[ 1.95790035e+03  2.96329373e+02 -1.52858101e-02 -1.31641694e+07],573,881.5742639678818
4,4,[ 2.86329072e+03  2.98331828e+02 -6.07954754e-03 -1.31641694e+07],216,886.2695719929455
5,5,[ 1.95796024e+03  2.95328464e+02 -1.24190344e-02 -1.31641694e+07],586,888.1835151568359
6,6,[ 7.53040760e+03  2.94327122e+02 -4.43936010e-02 -1.31641694e+07],355,887.5891577136443
7,7,[ 1.03016977e+04  2.91758757e+02 -1.94425899e-02 -1.31641694e+07],885,887.8239434171825
8,8,[ 3.44993841e+03  2.93326014e+02 -7.24837670e-03 -1.31641694e+07],356,887.8036370369684
9,9,[ 2.13375031e+03  2.95329049e+02 -1.06229585e-02 -1.31641694e+07],483,887.5047640938702
10,10,[ 3.29024330e+03  2.97330509e+02 -5.70191398e-03 -1.31641694e+07],841,885.6561353257763
11,11,[ 2.37842412e+03  2.95328263e+02 -1.10609693e-02 -1.31641694e+07],543,883.7318345503401
12,12,[ 1.71915610e+03  2.98331557e+02 -1.34227025e-02 -1.31641694e+07],560,883.1996874147753
13,13,[ 1.51724860e+03  3.01335307e+02 -1.16256149e-02 -1.31641694e+07],576,884.3845407876911
14,14,[ 1.99586110e+03  2.95328212e+02 -1.23645464e-02 -1.31641694e+07],466,886.7911467638653
15,15,[ 1.95804578e+03  2.95329216e+02 -1.28093203e-02 -1.31641694e+07],486,888.3301044900766
16,16,[ 1.67891953e+03  2.91324250e+02 -1.54092679e-02 -1.31641694e+07],344,887.3375279229367
17,17,[ 3.09486393e+03  2.93325953e+02 -8.38780511e-03 -1.31641694e+07],280,887.7655625581244
18,18,[ 2.31212626e+03  2.98331636e+02 -8.88474396e-03 -1.31641694e+07],666,887.8423376522105
19,19,[ 3.11100476e+03  3.00333756e+02 -3.95167688e-03 -1.31641694e+07],839,887.6289577083145
20,20,[ 1.81166264e+03  2.97330853e+02 -1.19652276e-02 -1.31641694e+07],540,887.7953409820174
21,21,[ 3.34088223e+03  2.96329404e+02 -5.27068675e-03 -1.31641694e+07],399,887.3897144865163
22,22,[ 1.21316674e+04  2.93634313e+02 -1.43083167e-02 -1.31641694e+07],565,887.7292728010908
23,23,[ 3.45276476e+03  2.97330611e+02 -5.12985651e-03 -1.31641694e+07],165,887.7324265904299
24,24,[ 1.91393613e+03  2.97330873e+02 -1.20732408e-02 -1.31641694e+07],568,888.049018530812
25,25,[ 2.28430889e+03  2.94327212e+02 -1.11673573e-02 -1.31641694e+07],866,888.2459292674355
26,26,[ 3.00802480e+03  2.96329380e+02 -6.63032343e-03 -1.31641694e+07],217,888.1207367491145
27,27,[ 1.60795488e+03  2.96329950e+02 -1.35848001e-02 -1.31641694e+07],174,888.254610527601
28,28,[ 1.99584079e+03  3.01335383e+02 -8.53130042e-03 -1.31641694e+07],465,887.895065812677
29,29,[ 1.97632533e+03  2.95328760e+02 -1.25068052e-02 -1.31641694e+07],342,887.7621638062402
30,30,[ 1.89189849e+03  2.98331581e+02 -1.14839831e-02 -1.31641694e+07],499,887.8572654627743
31,31,[ 1.82856785e+03  2.97330607e+02 -1.19028479e-02 -1.31641694e+07],438,888.0430192321962
