,0
554,978
555,193
556,19
557,1052
558,920
559,290
560,22
561,836
562,935
563,715
564,640
565,957
566,990
567,596
568,695
569,873
570,1093
571,1041
572,835
573,772
574,824
575,999
576,345
577,522
578,707
579,1054
580,802
581,719
582,856
583,1071
584,234
585,730
586,1018
587,413
588,1095
589,353
590,1072
591,315
592,286
593,953
594,807
595,686
596,717
597,808
598,1042
599,388
600,670
601,34
602,422
603,825
604,411
605,346
606,305
607,354
608,533
609,847
610,647
611,271
612,1004
613,274
614,819
615,722
616,246
617,903
618,68
619,612
620,899
621,969
622,1086
623,790
624,791
625,846
626,228
627,898
628,937
629,59
630,878
631,498
632,92
633,385
634,1001
635,202
636,795
637,296
638,1063
639,840
640,993
641,900
642,12
643,887
644,367
645,187
646,164
647,224
648,45
649,562
650,799
651,116
652,1078
653,944
654,179
655,74
656,13
657,879
658,217
659,830
660,98
661,148
662,60
663,455
664,977
665,504
666,304
667,91
668,995
669,1091
670,907
671,706
672,942
673,118
674,39
675,24
676,163
677,341
678,140
679,896
680,738
681,769
682,257
683,365
684,106
685,780
686,94
687,235
688,586
689,31
690,185
691,560
692,424
693,3
694,186
695,259
696,549
697,871
698,958
699,797
700,566
701,363
702,64
703,17
704,264
705,806
706,994
707,810
708,851
709,1055
710,826
711,42
712,982
713,1051
714,254
715,231
716,308
717,1075
718,297
719,487
720,702
721,109
722,407
723,242
724,979
725,783
726,26
727,1076
728,932
729,347
730,1022
731,166
732,250
733,1027
734,789
735,81
736,965
737,842
738,340
739,50
740,497
741,178
742,607
743,912
744,378
745,15
746,284
747,651
748,355
749,976
750,539
751,1047
752,52
753,1081
754,219
755,364
756,282
757,734
758,280
759,613
760,710
761,319
762,514
763,675
764,828
765,138
766,342
767,786
768,449
769,1058
770,402
771,410
772,746
773,199
774,30
775,389
776,606
777,941
778,1049
779,1012
780,593
781,285
782,1030
783,991
784,445
785,639
786,671
787,437
788,206
789,51
790,833
791,233
792,446
793,329
794,240
795,43
796,558
797,986
798,521
799,678
800,312
801,203
802,210
803,99
804,327
805,360
806,134
807,344
808,241
809,507
810,520
811,992
812,61
813,211
814,275
815,426
816,665
817,569
818,323
819,1064
820,258
821,314
822,721
823,120
824,1062
825,160
826,131
827,382
828,0
829,270
830,883
831,293
832,395
833,452
834,571
835,1044
836,299
837,197
838,310
839,253
840,515
841,162
842,753
843,922
844,35
845,417
846,338
847,129
848,154
849,829
850,519
851,9
852,512
853,215
854,372
855,646
856,480
857,787
858,196
859,1082
860,966
861,602
862,463
863,516
864,682
865,906
866,139
867,570
868,53
869,673
870,1061
871,63
872,1094
873,1070
874,496
875,171
876,376
877,433
878,653
879,255
880,543
881,561
882,536
883,650
884,904
885,649
886,318
887,421
888,404
889,540
890,1038
891,816
892,882
893,798
894,451
895,980
896,337
897,694
898,1043
899,701
900,761
901,987
902,557
903,931
904,269
905,479
906,394
907,195
908,936
909,698
910,974
911,428
912,1074
913,208
914,492
915,167
916,190
917,136
918,814
919,194
920,216
921,399
922,636
923,105
924,822
925,77
926,101
927,837
928,486
929,669
930,910
931,681
932,358
933,155
934,128
935,113
936,459
937,117
938,490
939,398
940,818
941,530
942,416
943,403
944,687
945,227
946,870
947,518
948,143
949,14
950,317
951,371
952,453
953,544
954,313
955,423
956,838
957,295
958,457
959,482
960,381
961,223
962,971
963,603
964,294
965,563
966,236
967,600
968,268
969,252
970,567
971,232
972,450
973,634
974,913
975,260
976,112
977,29
978,288
979,655
980,502
981,352
982,458
983,447
984,503
985,127
986,1053
987,142
988,25
989,523
990,973
991,85
992,350
993,590
994,69
995,581
996,642
997,1065
998,574
999,408
1000,866
1001,441
1002,617
1003,661
1004,688
1005,654
1006,585
1007,204
1008,645
1009,605
1010,292
1011,573
1012,553
1013,474
1014,532
1015,420
1016,383
1017,1089
1018,471
1019,618
1020,641
1021,448
1022,159
1023,629
1024,577
1025,527
1026,601
1027,391
1028,633
1029,578
1030,662
1031,658
1032,62
1033,626
1034,16
1035,251
1036,674
1037,147
1038,594
1039,483
1040,212
1041,220
1042,440
1043,637
1044,104
1045,322
1046,597
1047,444
1048,73
1049,677
1050,638
1051,436
1052,132
1053,283
1054,375
1055,300
1056,239
1057,2
1058,1
1059,70
1060,18
1061,151
1062,66
1063,262
1064,200
1065,781
1066,130
1067,624
1068,370
1069,632
1070,124
1071,406
1072,33
1073,672
1074,576
1075,469
1076,531
1077,302
1078,525
1079,556
1080,827
1081,582
1082,623
1083,666
1084,379
1085,485
1086,821
1087,785
1088,484
1089,975
1090,757
1091,261
1092,684
1093,526
1094,230
1095,972
1096,263
1097,970
