,0
504,224
505,606
506,235
507,798
508,803
509,588
510,827
511,937
512,743
513,486
514,573
515,853
516,756
517,670
518,439
519,549
520,561
521,622
522,252
523,724
524,732
525,790
526,440
527,824
528,893
529,780
530,938
531,851
532,788
533,183
534,603
535,875
536,952
537,808
538,903
539,870
540,427
541,696
542,221
543,949
544,615
545,355
546,531
547,404
548,865
549,649
550,311
551,628
552,821
553,771
554,285
555,796
556,856
557,643
558,304
559,612
560,337
561,802
562,526
563,896
564,707
565,890
566,369
567,484
568,403
569,629
570,570
571,942
572,363
573,298
574,247
575,943
576,855
577,671
578,672
579,768
580,864
581,538
582,741
583,754
584,278
585,480
586,781
587,402
588,836
589,562
590,935
591,542
592,867
593,125
594,620
595,807
596,653
597,772
598,769
599,524
600,913
601,346
602,892
603,715
604,778
605,879
606,234
607,213
608,814
609,358
610,716
611,766
612,794
613,63
614,675
615,765
616,742
617,493
618,123
619,883
620,600
621,750
622,838
623,858
624,907
625,767
626,541
627,859
628,693
629,833
630,776
631,550
632,775
633,624
634,617
635,631
636,665
637,529
638,812
639,481
640,751
641,915
642,411
643,884
644,726
645,320
646,817
647,623
648,477
649,485
650,569
651,467
652,676
653,504
654,428
655,882
656,483
657,401
658,584
659,813
660,292
661,854
662,599
663,527
664,829
665,826
666,830
667,857
668,199
669,528
670,705
671,739
672,795
673,253
674,238
675,637
676,307
677,784
678,495
679,888
680,704
681,852
682,847
683,547
684,282
685,906
686,512
687,950
688,791
689,114
690,517
691,429
692,941
693,296
694,297
695,733
696,313
697,451
698,850
699,361
700,578
701,478
702,348
703,873
704,410
705,819
706,763
707,219
708,924
709,227
710,930
711,682
712,530
713,111
714,236
715,240
716,212
717,242
718,912
719,447
720,75
721,399
722,383
723,217
724,594
725,423
726,469
727,793
728,365
729,487
730,465
731,350
732,198
733,521
734,377
735,388
736,591
737,5
738,461
739,413
740,56
741,592
742,470
743,809
744,844
745,656
746,267
747,762
748,268
749,931
750,175
751,339
752,323
753,122
754,92
755,886
756,16
757,614
758,27
759,874
760,394
761,275
762,66
763,511
764,156
765,168
766,167
767,67
768,260
769,146
770,391
771,55
772,131
773,387
774,43
775,68
776,141
777,136
778,30
779,84
780,124
781,389
782,364
783,37
784,354
785,225
786,143
787,822
788,86
789,513
790,133
791,79
792,108
793,77
794,76
795,73
796,145
797,61
798,34
799,64
800,152
801,97
802,98
803,45
804,53
805,127
806,93
807,154
808,72
809,44
810,94
811,58
812,51
813,587
814,36
815,46
816,69
817,12
818,82
819,19
820,178
821,159
822,91
823,115
824,28
825,163
826,176
827,349
828,107
829,849
830,48
831,78
832,38
833,54
834,62
835,162
836,9
837,102
838,811
839,57
840,843
841,103
842,848
843,761
844,49
845,74
846,759
847,65
848,26
849,110
850,846
851,52
852,88
853,29
854,33
855,555
856,0
857,140
858,104
859,121
860,100
861,10
862,20
863,11
864,139
865,116
866,128
867,180
868,137
869,130
870,59
871,89
872,90
873,42
874,845
875,251
876,150
877,35
878,129
879,117
880,118
881,1
882,99
883,106
884,157
885,8
886,101
887,81
888,32
889,40
890,71
891,83
892,153
893,257
894,149
895,265
896,39
897,60
898,120
899,80
900,50
901,182
902,31
903,132
904,17
905,6
906,47
907,760
908,109
909,70
910,119
911,138
912,23
913,41
914,187
915,155
916,165
917,87
918,148
919,181
920,193
921,186
922,144
923,237
924,126
925,169
926,192
927,22
928,214
929,147
930,210
931,177
932,202
933,13
934,7
935,179
936,2
937,190
938,204
939,189
940,244
941,85
942,215
943,18
944,21
945,24
946,201
947,203
948,3
949,25
950,200
951,211
952,222
953,191
954,188
